abs_diff_of_means,data,conv1,conv1x,conv1xxx,pool1,res2a_branch1,res2a_branch1x,res2a_branch2a,res2a_branch2ax,res2a_branch2axxx,res2a_branch2b,res2a_branch2bx,res2a_branch2bxxx,res2a_branch2c,res2a_branch2cx,res2a,res2ax,res2b_branch2a,res2b_branch2ax,res2b_branch2axxx,res2b_branch2b,res2b_branch2bx,res2b_branch2bxxx,res2b_branch2c,res2b_branch2cx,res2b,res2bx,res2c_branch2a,res2c_branch2ax,res2c_branch2axxx,res2c_branch2b,res2c_branch2bx,res2c_branch2bxxx,res2c_branch2c,res2c_branch2cx,res2c,res2cx,res3a_branch1,res3a_branch1x,res3a_branch2a,res3a_branch2ax,res3a_branch2axxx,res3a_branch2b,res3a_branch2bx,res3a_branch2bxxx,res3a_branch2c,res3a_branch2cx,res3a,res3ax,res3b1_branch2a,res3b1_branch2ax,res3b1_branch2axxx,res3b1_branch2b,res3b1_branch2bx,res3b1_branch2bxxx,res3b1_branch2c,res3b1_branch2cx,res3b1,res3b1x,res3b2_branch2a,res3b2_branch2ax,res3b2_branch2axxx,res3b2_branch2b,res3b2_branch2bx,res3b2_branch2bxxx,res3b2_branch2c,res3b2_branch2cx,res3b2,res3b2x,res3b3_branch2a,res3b3_branch2ax,res3b3_branch2axxx,res3b3_branch2b,res3b3_branch2bx,res3b3_branch2bxxx,res3b3_branch2c,res3b3_branch2cx,res3b3,res3b3x,res3b4_branch2a,res3b4_branch2ax,res3b4_branch2axxx,res3b4_branch2b,res3b4_branch2bx,res3b4_branch2bxxx,res3b4_branch2c,res3b4_branch2cx,res3b4,res3b4x,res3b5_branch2a,res3b5_branch2ax,res3b5_branch2axxx,res3b5_branch2b,res3b5_branch2bx,res3b5_branch2bxxx,res3b5_branch2c,res3b5_branch2cx,res3b5,res3b5x,res3b6_branch2a,res3b6_branch2ax,res3b6_branch2axxx,res3b6_branch2b,res3b6_branch2bx,res3b6_branch2bxxx,res3b6_branch2c,res3b6_branch2cx,res3b6,res3b6x,res3b7_branch2a,res3b7_branch2ax,res3b7_branch2axxx,res3b7_branch2b,res3b7_branch2bx,res3b7_branch2bxxx,res3b7_branch2c,res3b7_branch2cx,res3b7,res3b7x,res4a_branch1,res4a_branch1x,res4a_branch2a,res4a_branch2ax,res4a_branch2axxx,res4a_branch2b,res4a_branch2bx,res4a_branch2bxxx,res4a_branch2c,res4a_branch2cx,res4a,res4ax,res4b1_branch2a,res4b1_branch2ax,res4b1_branch2axxx,res4b1_branch2b,res4b1_branch2bx,res4b1_branch2bxxx,res4b1_branch2c,res4b1_branch2cx,res4b1,res4b1x,res4b2_branch2a,res4b2_branch2ax,res4b2_branch2axxx,res4b2_branch2b,res4b2_branch2bx,res4b2_branch2bxxx,res4b2_branch2c,res4b2_branch2cx,res4b2,res4b2x,res4b3_branch2a,res4b3_branch2ax,res4b3_branch2axxx,res4b3_branch2b,res4b3_branch2bx,res4b3_branch2bxxx,res4b3_branch2c,res4b3_branch2cx,res4b3,res4b3x,res4b4_branch2a,res4b4_branch2ax,res4b4_branch2axxx,res4b4_branch2b,res4b4_branch2bx,res4b4_branch2bxxx,res4b4_branch2c,res4b4_branch2cx,res4b4,res4b4x,res4b5_branch2a,res4b5_branch2ax,res4b5_branch2axxx,res4b5_branch2b,res4b5_branch2bx,res4b5_branch2bxxx,res4b5_branch2c,res4b5_branch2cx,res4b5,res4b5x,res4b6_branch2a,res4b6_branch2ax,res4b6_branch2axxx,res4b6_branch2b,res4b6_branch2bx,res4b6_branch2bxxx,res4b6_branch2c,res4b6_branch2cx,res4b6,res4b6x,res4b7_branch2a,res4b7_branch2ax,res4b7_branch2axxx,res4b7_branch2b,res4b7_branch2bx,res4b7_branch2bxxx,res4b7_branch2c,res4b7_branch2cx,res4b7,res4b7x,res4b8_branch2a,res4b8_branch2ax,res4b8_branch2axxx,res4b8_branch2b,res4b8_branch2bx,res4b8_branch2bxxx,res4b8_branch2c,res4b8_branch2cx,res4b8,res4b8x,res4b9_branch2a,res4b9_branch2ax,res4b9_branch2axxx,res4b9_branch2b,res4b9_branch2bx,res4b9_branch2bxxx,res4b9_branch2c,res4b9_branch2cx,res4b9,res4b9x,res4b10_branch2a,res4b10_branch2ax,res4b10_branch2axxx,res4b10_branch2b,res4b10_branch2bx,res4b10_branch2bxxx,res4b10_branch2c,res4b10_branch2cx,res4b10,res4b10x,res4b11_branch2a,res4b11_branch2ax,res4b11_branch2axxx,res4b11_branch2b,res4b11_branch2bx,res4b11_branch2bxxx,res4b11_branch2c,res4b11_branch2cx,res4b11,res4b11x,res4b12_branch2a,res4b12_branch2ax,res4b12_branch2axxx,res4b12_branch2b,res4b12_branch2bx,res4b12_branch2bxxx,res4b12_branch2c,res4b12_branch2cx,res4b12,res4b12x,res4b13_branch2a,res4b13_branch2ax,res4b13_branch2axxx,res4b13_branch2b,res4b13_branch2bx,res4b13_branch2bxxx,res4b13_branch2c,res4b13_branch2cx,res4b13,res4b13x,res4b14_branch2a,res4b14_branch2ax,res4b14_branch2axxx,res4b14_branch2b,res4b14_branch2bx,res4b14_branch2bxxx,res4b14_branch2c,res4b14_branch2cx,res4b14,res4b14x,res4b15_branch2a,res4b15_branch2ax,res4b15_branch2axxx,res4b15_branch2b,res4b15_branch2bx,res4b15_branch2bxxx,res4b15_branch2c,res4b15_branch2cx,res4b15,res4b15x,res4b16_branch2a,res4b16_branch2ax,res4b16_branch2axxx,res4b16_branch2b,res4b16_branch2bx,res4b16_branch2bxxx,res4b16_branch2c,res4b16_branch2cx,res4b16,res4b16x,res4b17_branch2a,res4b17_branch2ax,res4b17_branch2axxx,res4b17_branch2b,res4b17_branch2bx,res4b17_branch2bxxx,res4b17_branch2c,res4b17_branch2cx,res4b17,res4b17x,res4b18_branch2a,res4b18_branch2ax,res4b18_branch2axxx,res4b18_branch2b,res4b18_branch2bx,res4b18_branch2bxxx,res4b18_branch2c,res4b18_branch2cx,res4b18,res4b18x,res4b19_branch2a,res4b19_branch2ax,res4b19_branch2axxx,res4b19_branch2b,res4b19_branch2bx,res4b19_branch2bxxx,res4b19_branch2c,res4b19_branch2cx,res4b19,res4b19x,res4b20_branch2a,res4b20_branch2ax,res4b20_branch2axxx,res4b20_branch2b,res4b20_branch2bx,res4b20_branch2bxxx,res4b20_branch2c,res4b20_branch2cx,res4b20,res4b20x,res4b21_branch2a,res4b21_branch2ax,res4b21_branch2axxx,res4b21_branch2b,res4b21_branch2bx,res4b21_branch2bxxx,res4b21_branch2c,res4b21_branch2cx,res4b21,res4b21x,res4b22_branch2a,res4b22_branch2ax,res4b22_branch2axxx,res4b22_branch2b,res4b22_branch2bx,res4b22_branch2bxxx,res4b22_branch2c,res4b22_branch2cx,res4b22,res4b22x,res4b23_branch2a,res4b23_branch2ax,res4b23_branch2axxx,res4b23_branch2b,res4b23_branch2bx,res4b23_branch2bxxx,res4b23_branch2c,res4b23_branch2cx,res4b23,res4b23x,res4b24_branch2a,res4b24_branch2ax,res4b24_branch2axxx,res4b24_branch2b,res4b24_branch2bx,res4b24_branch2bxxx,res4b24_branch2c,res4b24_branch2cx,res4b24,res4b24x,res4b25_branch2a,res4b25_branch2ax,res4b25_branch2axxx,res4b25_branch2b,res4b25_branch2bx,res4b25_branch2bxxx,res4b25_branch2c,res4b25_branch2cx,res4b25,res4b25x,res4b26_branch2a,res4b26_branch2ax,res4b26_branch2axxx,res4b26_branch2b,res4b26_branch2bx,res4b26_branch2bxxx,res4b26_branch2c,res4b26_branch2cx,res4b26,res4b26x,res4b27_branch2a,res4b27_branch2ax,res4b27_branch2axxx,res4b27_branch2b,res4b27_branch2bx,res4b27_branch2bxxx,res4b27_branch2c,res4b27_branch2cx,res4b27,res4b27x,res4b28_branch2a,res4b28_branch2ax,res4b28_branch2axxx,res4b28_branch2b,res4b28_branch2bx,res4b28_branch2bxxx,res4b28_branch2c,res4b28_branch2cx,res4b28,res4b28x,res4b29_branch2a,res4b29_branch2ax,res4b29_branch2axxx,res4b29_branch2b,res4b29_branch2bx,res4b29_branch2bxxx,res4b29_branch2c,res4b29_branch2cx,res4b29,res4b29x,res4b30_branch2a,res4b30_branch2ax,res4b30_branch2axxx,res4b30_branch2b,res4b30_branch2bx,res4b30_branch2bxxx,res4b30_branch2c,res4b30_branch2cx,res4b30,res4b30x,res4b31_branch2a,res4b31_branch2ax,res4b31_branch2axxx,res4b31_branch2b,res4b31_branch2bx,res4b31_branch2bxxx,res4b31_branch2c,res4b31_branch2cx,res4b31,res4b31x,res4b32_branch2a,res4b32_branch2ax,res4b32_branch2axxx,res4b32_branch2b,res4b32_branch2bx,res4b32_branch2bxxx,res4b32_branch2c,res4b32_branch2cx,res4b32,res4b32x,res4b33_branch2a,res4b33_branch2ax,res4b33_branch2axxx,res4b33_branch2b,res4b33_branch2bx,res4b33_branch2bxxx,res4b33_branch2c,res4b33_branch2cx,res4b33,res4b33x,res4b34_branch2a,res4b34_branch2ax,res4b34_branch2axxx,res4b34_branch2b,res4b34_branch2bx,res4b34_branch2bxxx,res4b34_branch2c,res4b34_branch2cx,res4b34,res4b34x,res4b35_branch2a,res4b35_branch2ax,res4b35_branch2axxx,res4b35_branch2b,res4b35_branch2bx,res4b35_branch2bxxx,res4b35_branch2c,res4b35_branch2cx,res4b35,res4b35x,res5a_branch1,res5a_branch1x,res5a_branch2a,res5a_branch2ax,res5a_branch2axxx,res5a_branch2b,res5a_branch2bx,res5a_branch2bxxx,res5a_branch2c,res5a_branch2cx,res5a,res5ax,res5b_branch2a,res5b_branch2ax,res5b_branch2axxx,res5b_branch2b,res5b_branch2bx,res5b_branch2bxxx,res5b_branch2c,res5b_branch2cx,res5b,res5bx,res5c_branch2a,res5c_branch2ax,res5c_branch2axxx,res5c_branch2b,res5c_branch2bx,res5c_branch2bxxx,res5c_branch2c,res5c_branch2cx,res5c,res5cx,pool5,fc1000
0,7.587538719,12.18621445,0.175104439,0.11149428,0.156209022,0.12359491,0.223579451,0.134128943,0.163995564,0.071471266,0.185618967,0.10431391,0.069943979,0.060575448,0.16505897,0.214303344,0.079734243,0.137234315,0.165512234,0.047290236,0.089829028,0.120642118,0.055397764,0.021315273,0.068828218,0.138259679,0.103560604,0.145875409,0.192660123,0.073911488,0.171247602,0.247311354,0.134698972,0.045804832,0.14348577,0.22295852,0.149717644,0.124982364,0.319408655,0.09594804,0.114474274,0.065304212,0.11517413,0.123584203,0.078024082,0.037540898,0.13314262,0.398645043,0.218547702,0.128222257,0.113900438,0.045806076,0.076722085,0.129452437,0.051812828,0.017556302,0.079845399,0.270985395,0.224087521,0.193448365,0.145421118,0.052245405,0.089949235,0.147579595,0.052731976,0.021375809,0.119773172,0.299807966,0.223762199,0.108799271,0.083092786,0.031784769,0.03126543,0.071867652,0.019836925,0.006844376,0.027496075,0.240064055,0.206051812,0.20684588,0.178010896,0.071383931,0.136072814,0.228323311,0.09900739,0.041473612,0.199012563,0.36294806,0.256026566,0.45301944,0.288001478,0.115605511,0.326449752,0.516741991,0.173383981,0.064716972,0.348705381,0.518523932,0.342456341,0.412163973,0.255603611,0.064978145,0.128150493,0.329377383,0.138654813,0.052893434,0.247734949,0.500867248,0.358878165,0.414209843,0.276157379,0.076348051,0.18812646,0.336738378,0.169907749,0.067212835,0.333504111,0.600767195,0.439383596,0.349894702,0.628911555,0.3451837,0.289289832,0.120230667,0.259512603,0.302207977,0.089108333,0.050051529,0.405662298,0.873976588,0.476100385,0.324998558,0.221820563,0.094210401,0.113221705,0.179498911,0.029538633,0.016001325,0.120871723,0.53969413,0.427978218,0.320688695,0.252853155,0.078057826,0.091609724,0.167129815,0.041845851,0.014181366,0.105870426,0.486700803,0.426998109,0.590723097,0.408897609,0.145315543,0.324969679,0.525443614,0.142218575,0.053820435,0.431759268,0.709105849,0.559686959,0.345691562,0.301679373,0.134184226,0.147990808,0.264169157,0.059543643,0.02660097,0.189397693,0.641357481,0.517337561,0.417844743,0.31479761,0.139639884,0.191524908,0.318971992,0.085669242,0.036653716,0.288066834,0.676548958,0.483337402,0.474729896,0.273117304,0.058852192,0.083758473,0.259120256,0.058372471,0.025204318,0.223907024,0.609576583,0.476429343,0.337257683,0.246369123,0.080759361,0.12263193,0.178289473,0.038145147,0.017486032,0.181710541,0.572391331,0.463172376,0.438171923,0.345114261,0.126094714,0.189255729,0.343253553,0.059277825,0.024954293,0.263010949,0.613045335,0.483927935,0.338338226,0.262434602,0.099569023,0.119299352,0.182523549,0.033612058,0.017581671,0.179739743,0.573018312,0.447375596,0.302381724,0.212650105,0.079991788,0.114502005,0.156196862,0.02925645,0.015823498,0.145391822,0.52373147,0.447874665,0.268750697,0.238369703,0.068176217,0.086610913,0.164877787,0.040358294,0.019724101,0.156353772,0.527151287,0.436744481,0.309245497,0.225064605,0.066503331,0.091654785,0.206991553,0.037887521,0.02134298,0.212660164,0.551612914,0.441081077,0.363191754,0.226100713,0.050033979,0.076395102,0.196306422,0.032013182,0.01520985,0.15940471,0.521009088,0.43295297,0.322306216,0.231430352,0.064045519,0.086228758,0.216547787,0.04437485,0.019462194,0.189148962,0.536281526,0.430339694,0.345839918,0.246589869,0.065201491,0.084246509,0.230964646,0.041480329,0.020033929,0.180495515,0.526661634,0.419303417,0.449678838,0.225029707,0.029207775,0.0722498,0.407461077,0.109794848,0.048058648,0.398645908,0.693288326,0.481792301,0.43447414,0.262704939,0.049247313,0.094569229,0.390774757,0.096827917,0.038768765,0.323539227,0.674751043,0.517646074,0.456668139,0.266601682,0.062296677,0.087033026,0.312647849,0.027158331,0.017211732,0.163557559,0.591988444,0.46825698,0.420314372,0.252075911,0.042811312,0.081918336,0.318366647,0.056484766,0.030598691,0.298178256,0.63331902,0.467722833,0.340821117,0.240850717,0.059632074,0.075680815,0.248323813,0.04437108,0.019554727,0.167700216,0.548413277,0.471453458,0.296077132,0.251696736,0.072985373,0.079711616,0.214046597,0.050788056,0.018174944,0.130016148,0.528589368,0.459232569,0.275702626,0.240839303,0.07298208,0.068489492,0.196173027,0.068551898,0.025122881,0.155409127,0.530818641,0.43699494,0.3125287,0.250726908,0.061882243,0.078036599,0.285950482,0.089964844,0.033188619,0.206049204,0.549474001,0.449180186,0.340918452,0.246661901,0.048183326,0.060977589,0.2247677,0.061910897,0.023616798,0.179970607,0.541227818,0.425953507,0.361856103,0.234602094,0.040725213,0.078570805,0.275991738,0.065147445,0.027763201,0.254080474,0.57878983,0.457021803,0.395018518,0.254187673,0.048927199,0.064896934,0.221014038,0.052581679,0.024675809,0.22196871,0.570873857,0.441865265,0.478037804,0.267183572,0.037568931,0.083916537,0.446994632,0.110807352,0.041967615,0.312856257,0.637899876,0.46378541,0.357324004,0.245677754,0.044994604,0.061118551,0.288934678,0.0736463,0.026513338,0.198284417,0.568371534,0.465006679,0.389462948,0.30113712,0.076909728,0.097632147,0.385588288,0.118221685,0.053876936,0.36058259,0.681352139,0.492582589,0.451932937,0.26252234,0.036875494,0.068022586,0.359624237,0.072598048,0.03081076,0.238991633,0.619601429,0.508322001,0.350925714,0.290464878,0.052554764,0.060446583,0.2303918,0.073981702,0.024039799,0.152943283,0.575245619,0.49110502,0.462881207,0.260487854,0.038852997,0.06562005,0.304355532,0.052189205,0.030143568,0.222278923,0.600511611,0.472803146,0.409201264,0.275711834,0.055583432,0.081465676,0.226416096,0.05898064,0.023005303,0.196240321,0.577461481,0.502352655,0.431267172,0.267883092,0.039975584,0.062720545,0.247532323,0.08280772,0.031327035,0.246512979,0.620337665,0.53907299,0.507439971,0.261807442,0.036407188,0.096932963,0.436650425,0.125401393,0.048101813,0.314857692,0.694155455,0.611162186,0.429868817,1.090835452,0.564146936,0.340919793,0.059134107,0.202155799,0.390455514,0.06776385,0.0544498,0.794163287,1.48293817,0.405022204,0.801705122,0.363306135,0.056090742,0.210628882,0.536422253,0.0568556,0.044242412,0.723273039,0.998444557,0.368921876,0.765231311,0.361355424,0.026803542,0.113636464,0.370013177,0.057225384,0.04060261,0.559996605,0.84035182,0.252971292,0.216716513,1.175825596
0.05,7.244512558,11.65215397,0.167546287,0.106897317,0.149079174,0.117554277,0.212453604,0.128302857,0.156922787,0.068347588,0.178123429,0.100264236,0.067351945,0.057803776,0.157554626,0.204600632,0.076950483,0.132990345,0.160036728,0.045505367,0.087824017,0.117947996,0.054306556,0.020929836,0.067695156,0.134797409,0.100700557,0.14302513,0.189008832,0.072367944,0.169491783,0.245074406,0.133590475,0.045295782,0.142065793,0.219136834,0.14668116,0.122422941,0.312916994,0.093299128,0.111159042,0.063115887,0.111401886,0.119613416,0.075615555,0.036605239,0.129710659,0.390212148,0.214594036,0.125819325,0.112325788,0.044905603,0.073111303,0.123442516,0.049335305,0.016602736,0.075468101,0.264085174,0.218855217,0.192400724,0.144562274,0.052489564,0.092646286,0.152067363,0.054577556,0.022100823,0.123777524,0.297760576,0.220598921,0.106559783,0.081439741,0.030957801,0.030459598,0.069616601,0.019376213,0.006748251,0.027149409,0.236870632,0.202999353,0.201313913,0.173215359,0.069448225,0.130365565,0.218643084,0.094889581,0.040074773,0.192311838,0.35432151,0.250642359,0.443536401,0.282110125,0.113399275,0.320380867,0.507148802,0.169859201,0.063687347,0.343365461,0.509781301,0.336625785,0.406026751,0.251592755,0.064266182,0.127286971,0.328049183,0.138018489,0.052939475,0.247634426,0.495673597,0.354630053,0.410114408,0.273498237,0.076088227,0.189105213,0.339128524,0.171749368,0.067981534,0.337777227,0.600797057,0.437986374,0.348151028,0.625653923,0.341881454,0.287197351,0.118553363,0.25600782,0.298680156,0.087493844,0.0489209,0.396601379,0.862997472,0.471128821,0.32437548,0.221098214,0.093558349,0.111917071,0.177553535,0.03009302,0.016861869,0.126542389,0.536978841,0.424612552,0.316536158,0.249574229,0.077194907,0.091519393,0.166864753,0.041718304,0.014118494,0.105412886,0.482972503,0.423508078,0.577387571,0.399352401,0.140972108,0.315749556,0.5108518,0.138409287,0.052132621,0.418331504,0.695413172,0.552927732,0.346375436,0.302241445,0.134390876,0.151232451,0.270265669,0.061123416,0.027381338,0.194808528,0.638881922,0.513563275,0.421692312,0.317747742,0.14107433,0.193694383,0.32265982,0.08666189,0.0377624,0.296618819,0.677277446,0.482834369,0.473771572,0.272718489,0.058785107,0.083630465,0.2586959,0.058243159,0.025343074,0.224419191,0.608437896,0.474984705,0.339440823,0.248129249,0.08127559,0.123452976,0.179485708,0.038251873,0.017587736,0.182777762,0.571704924,0.462483704,0.433364779,0.341472924,0.124565132,0.185171753,0.33610332,0.058324113,0.024546862,0.258767098,0.608914256,0.481235892,0.341455162,0.264933705,0.101041786,0.1208992,0.18486771,0.034178898,0.017964253,0.183610141,0.573652983,0.446356863,0.305649728,0.214981452,0.081112534,0.116431437,0.158815444,0.029572744,0.016058676,0.147272944,0.523784518,0.447487354,0.271660239,0.241028145,0.068990454,0.088362813,0.16817449,0.04102084,0.020012775,0.158646867,0.528048515,0.436736435,0.312629104,0.227521837,0.067422032,0.092689171,0.209346339,0.038359422,0.021350577,0.212956682,0.551810265,0.441014707,0.368860096,0.22948505,0.050821532,0.078135826,0.200848117,0.032530695,0.015515916,0.162570849,0.52278614,0.433715045,0.326149225,0.234274924,0.065229565,0.088441506,0.2220494,0.045357145,0.019872516,0.193222195,0.539825439,0.431946307,0.349835247,0.249392256,0.06616167,0.085779689,0.235140443,0.042061932,0.020463672,0.184287846,0.5304932,0.420655072,0.451737612,0.2260755,0.029021818,0.071217939,0.401682526,0.10820622,0.047427971,0.393457264,0.690052807,0.480230063,0.436555117,0.26391992,0.049444504,0.096304707,0.397931814,0.097813673,0.039215803,0.327048153,0.676876903,0.518714488,0.457719892,0.266982734,0.062183268,0.086707011,0.311558366,0.027070252,0.017168552,0.163026541,0.592912793,0.468922824,0.424287826,0.254417449,0.043136332,0.082556449,0.32089141,0.057328474,0.031561553,0.306609631,0.638975978,0.470427543,0.343717605,0.242933318,0.060058627,0.07696379,0.252724618,0.044417035,0.019632917,0.168287769,0.550635576,0.4733468,0.299231112,0.254393667,0.073778652,0.081175938,0.218086675,0.051613305,0.018458314,0.132022917,0.531467915,0.461400837,0.27865836,0.243267298,0.073796615,0.069957413,0.200467423,0.069967121,0.025830975,0.159219474,0.534649312,0.439402252,0.31410715,0.251956731,0.062150687,0.077859588,0.285319537,0.089617409,0.033343684,0.206532285,0.551467597,0.450796604,0.344322205,0.249307111,0.048569884,0.062110636,0.228953615,0.06251315,0.023653351,0.180456668,0.542649925,0.427091867,0.363038152,0.235426858,0.040734313,0.079386435,0.278741807,0.065656714,0.028053822,0.256603569,0.581597984,0.458928287,0.396958381,0.255468458,0.049155239,0.065217316,0.222151324,0.052929431,0.024610864,0.222261071,0.572664857,0.443388969,0.475990266,0.265991747,0.036922354,0.083127953,0.443008959,0.109672487,0.041446015,0.308984846,0.636727035,0.464583248,0.359570324,0.247118592,0.045308188,0.061565779,0.290961087,0.073793389,0.026607107,0.198909909,0.569550633,0.466717631,0.39119488,0.302450329,0.077222005,0.098422274,0.388652295,0.119211935,0.054519627,0.364749521,0.685891151,0.495365053,0.455671012,0.264738947,0.037003435,0.067658544,0.357806683,0.072287664,0.030865949,0.239319175,0.623359919,0.512050033,0.353944302,0.292467177,0.052728545,0.060632531,0.231182486,0.074540593,0.02398413,0.152829424,0.578908443,0.495243698,0.467166185,0.262938023,0.039019126,0.065262347,0.302659005,0.052447572,0.030113505,0.222077623,0.604233086,0.478093594,0.413928866,0.27881214,0.056062967,0.08176256,0.227424294,0.059362762,0.023321668,0.198667064,0.583607018,0.50825417,0.437882483,0.271962702,0.040275365,0.063591301,0.251141191,0.0836749,0.031523876,0.248071715,0.626460612,0.545148492,0.513567865,0.264758587,0.036778074,0.098809794,0.444877207,0.12656261,0.047996081,0.31425035,0.698898256,0.615893781,0.433825731,1.100696802,0.571388245,0.345223874,0.060243476,0.209464759,0.404136747,0.07008256,0.056119461,0.818510413,1.510706544,0.412577689,0.824811995,0.373607159,0.057461847,0.220848992,0.561851203,0.057606157,0.044628285,0.729882598,1.009110332,0.373866916,0.772183895,0.364761651,0.02690704,0.1146354,0.373979151,0.057866838,0.040722571,0.561830819,0.847203851,0.255969137,0.219619125,1.190984368
