abs_diff_of_means,data,conv1_1,relu1_1,conv1_2,relu1_2,pool1,conv2_1,relu2_1,conv2_2,relu2_2,pool2,conv3_1,relu3_1,conv3_2,relu3_2,conv3_3,relu3_3,pool3,conv4_1,relu4_1,conv4_2,relu4_2,conv4_3,relu4_3,pool4,conv5_1,relu5_1,conv5_2,relu5_2,conv5_3,relu5_3,pool5,fc6,relu6,fc7,relu7,fc8
0,7.310267925,8.983597755,4.478867054,33.2471199,20.65591621,26.73527718,89.59453583,44.93260574,167.1456604,72.16269684,117.0016479,208.0183411,88.59849548,254.1656494,96.57010651,236.1423035,81.89208221,135.5504761,267.3218384,84.00829315,182.1663818,41.30097961,99.22476959,7.812123299,16.01301384,41.75123978,9.968334198,24.25680351,3.264371872,10.34892368,0.156276137,0.212801829,1.492285728,0.603655457,0.54132098,0.14948307,0.356009483
5,6.279197216,7.733227253,3.855194092,28.60285378,17.76553726,22.99797249,77.0916748,38.69273758,143.9621429,62.10686874,100.9104156,180.0490875,76.61514282,220.2144012,83.68688202,204.7628326,71.05841064,117.806282,232.3002167,72.90013885,159.1591187,35.76607513,86.53990173,6.723500729,13.84294033,37.02347565,8.738993645,21.48116875,2.851294041,9.164824486,0.121699117,0.163721278,1.129418612,0.450148731,0.407347113,0.111522064,0.259879321
10,5.237397671,6.465649605,3.224192619,23.91388321,14.85352039,19.22899437,64.40257263,32.35602188,120.3154297,51.92361069,84.42488098,150.9408417,64.20071411,184.7242889,70.21067047,172.2322693,59.74357224,98.79544067,195.2205811,61.2538414,134.0119019,30.07854843,72.92383575,5.720784187,11.80716133,31.73771858,7.530792713,18.54325485,2.469363451,8.00064373,0.104619846,0.139346689,1.012424111,0.403691202,0.364183009,0.099938363,0.234705269
15,4.210180283,5.207139492,2.596360922,19.26555252,11.96573067,15.48816204,51.74581528,25.98727417,96.61917114,41.7181282,67.69351196,121.3307343,51.57778931,148.8167877,56.51503754,138.9560699,48.19822693,80.23717499,159.0605621,50.06946564,110.1645889,24.89751625,60.2572937,4.743657112,9.802570343,26.54057312,6.297858238,15.39196777,2.071372509,6.871010303,0.089065149,0.117860883,0.861261547,0.343358785,0.298325986,0.082141183,0.185652807
20,3.162853479,3.929500103,1.959583521,14.54815769,9.032030106,11.71364307,39.17580414,19.69169617,73.23552704,31.63601112,51.20737076,91.29854584,38.95594406,112.1561508,42.49094009,104.8899689,36.29541016,59.94416046,119.9764404,37.74265671,82.61430359,18.84195709,45.23466492,3.651888371,7.494038582,20.10404968,4.844305038,11.66966915,1.606552482,5.448787689,0.071308106,0.095180914,0.69298321,0.27563259,0.235151932,0.064370178,0.143182889
25,2.121146917,2.639300585,1.316401839,9.800444603,6.086462975,7.888619423,26.36630058,13.29393578,49.41866684,21.37117004,34.39577103,61.31034851,26.14606667,75.3174057,28.44623375,70.56983185,24.31773186,40.71793747,82.57777405,26.17173004,57.45252609,13.4462719,32.14430618,2.676478148,5.468300819,14.37776375,3.523939371,8.248912811,1.160842061,3.58643198,0.054962281,0.075802431,0.558119833,0.223880336,0.189885303,0.049297746,0.104588673
30,1.050562024,1.32273972,0.659563124,4.91204071,3.047466278,3.948379755,13.1156702,6.613851547,24.53684616,10.64863205,17.05507278,30.28586578,12.87949181,36.87175751,13.94192696,34.95457077,11.93354416,19.86739159,41.86163712,13.36686325,29.94316101,7.286575794,17.1972847,1.511235714,3.027614594,7.394249916,1.917650223,4.300055504,0.647549212,2.019056797,0.0343844,0.049402364,0.361884713,0.142661646,0.115340546,0.030428536,0.064129755
35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
