abs_diff_of_means,data,conv1_1,relu1_1,conv1_2,relu1_2,pool1,conv2_1,relu2_1,conv2_2,relu2_2,pool2,conv3_1,relu3_1,conv3_2,relu3_2,conv3_3,relu3_3,conv3_4,relu3_4,pool3,conv4_1,relu4_1,conv4_2,relu4_2,conv4_3,relu4_3,conv4_4,relu4_4,pool4,conv5_1,relu5_1,conv5_2,relu5_2,conv5_3,relu5_3,conv5_4,relu5_4,pool5,fc6,relu6,fc7,relu7,fc8
Task 11,36.9642868,24.21565056,12.8531971,74.56604004,48.05525208,59.90704727,156.9615021,73.56513214,181.6207581,71.90950775,107.46875,198.3413544,86.93628693,193.9178162,83.98355865,189.4281311,134.778244,329.4998474,190.4386902,269.6746521,540.2119751,288.880188,644.6994019,209.4976501,428.4349365,111.1932831,244.3077393,29.87841797,60.84418488,133.7162781,30.35852814,63.67152786,13.81119061,36.75681686,4.645281315,15.90476799,0.45075357,0.621940136,4.68406868,1.514416575,1.907997131,0.279862791,0.777483344
Task 12,33.17185593,21.70996857,11.62541771,69.16762543,44.7759285,55.84999847,145.2496338,69.48714447,168.4767151,66.96316528,100.3610077,185.6656189,81.38124847,181.5910187,79.41653442,179.9135437,128.1244659,316.1093445,183.7212982,260.0656433,512.1699829,276.2032166,612.2279053,202.573349,416.1826477,109.4492416,241.768219,29.61716843,60.56866837,134.9382629,30.29626656,64.53206635,13.87242889,37.6870575,4.617148876,17.09260941,0.452251971,0.624899507,4.687927246,1.527528405,1.919018388,0.282666355,0.805483818
Task 13,29.36509514,19.2487812,10.35090256,62.28915405,40.70539856,50.63414764,131.5428162,63.88644028,153.9934387,61.39181137,92.28411102,170.258606,74.5896759,167.2220612,73.72930145,168.0432739,119.7738647,299.6008301,174.4488068,246.2039948,476.5938416,259.010376,571.1607056,192.3538971,399.784668,106.5044937,237.0035858,29.05101204,59.78826523,135.3882751,30.002985,64.93819427,13.78190231,37.99301147,4.549078465,17.92916107,0.453635782,0.626819193,4.68297863,1.541982174,1.922248125,0.284573734,0.832553327
Task 14,25.60166168,16.78363419,9.03676033,54.84772491,36.25919342,45.06538391,116.2323837,57.07318115,137.2284088,54.94186401,82.95586395,151.9409943,66.67636108,149.9272919,66.830513,153.6692505,109.7745438,279.6923828,162.8982849,229.1259613,436.2668457,239.2497253,524.8320923,180.2859497,382.2167053,103.0039063,232.8331909,28.36342812,58.67236328,136.6000061,29.70712662,65.72537994,13.62193584,38.22806168,4.459986687,18.69203377,0.455450714,0.630928636,4.690589905,1.564190745,1.929352999,0.288700938,0.859812796
Task 15,22.06626701,14.47185135,7.813328266,47.56203842,31.69500351,39.47302628,101.653717,50.40309143,121.3018646,48.78070831,73.85012817,134.7263031,59.14741516,134.2267761,60.43130493,140.0297089,100.1862564,259.8572083,150.8338623,211.1493988,396.9160461,219.4584808,478.4693909,167.8343811,362.6316833,98.59701538,226.237442,27.41882515,56.82568359,135.5971527,29.05844879,65.62245178,13.27252293,37.7869072,4.320227623,18.86018753,0.44474259,0.617417395,4.545199394,1.53701067,1.86558187,0.285294086,0.851818264
Task 16,18.27365685,11.98888683,6.485477448,39.43153763,26.47880936,33.08059311,85.17621613,42.50623703,102.8303986,41.50873566,63.22093201,114.6798096,50.5115509,116.4060516,53.01433945,123.5667648,88.72530365,234.8345032,135.3542938,188.4134979,350.2437134,195.2809448,423.6322021,151.7163544,334.1156616,91.31692505,211.5471802,25.66127205,53.18254852,129.5667419,27.77438927,63.93862534,12.614151,36.06768799,4.065322399,18.04585266,0.424537569,0.589317977,4.277380466,1.466060042,1.748027444,0.274694204,0.815815449
Task 17,14.48303986,9.520401001,5.16272974,31.35582161,21.21207428,26.55378532,68.40493774,34.33637619,83.76393127,33.9914093,52.09019852,94.02180481,41.71456909,97.75119781,45.2133255,106.2470627,76.68806458,207.3011932,118.1343079,163.7245483,299.9147339,167.7184753,363.0648193,131.9867401,295.8803101,80.70223999,186.9426422,23.04283905,47.71070862,117.0753784,25.41042519,58.64099503,11.41116524,32.17713547,3.634336472,15.86584187,0.381731898,0.531313896,3.741973639,1.305842638,1.538647652,0.245632797,0.721109688
Task 18,10.6836338,7.056679726,3.849784374,23.22190475,15.79582882,19.70999527,50.65353012,25.5145092,63.37978363,25.88681793,40.23682022,72.1839447,32.23945618,76.77284241,36.35341644,86.76337433,63.11438751,173.8259125,97.47247314,134.7774811,243.2891846,135.1903534,294.43396,107.9356689,246.345047,66.542099,151.8294067,19.42637062,40.09907532,97.45497131,21.64163208,48.83132553,9.630475044,26.12721062,3.004305363,12.25663185,0.319156528,0.447710156,3.009709358,1.072171211,1.230332732,0.20003961,0.590102732
Task 19,7.171317101,4.784611702,2.63791132,15.76382542,10.74755573,13.36653519,34.32251358,17.37852669,44.45509338,18.13395882,28.45419121,51.45847702,23.14109993,55.64968491,27.04857063,65.85664368,48.22418594,134.1340637,73.90807343,102.1938553,180.8907471,99.00907135,217.272522,79.98497009,185.4365692,49.38343048,109.0440216,14.77080536,30.36620331,72.11623383,16.61166763,35.89699554,7.337748528,19.05467796,2.229867697,8.208441734,0.236995742,0.339146286,2.142111778,0.778459787,0.842144847,0.142603427,0.420833588
Task 20,3.407146931,2.379224062,1.335385203,7.970967293,5.470534801,6.696531773,16.81190491,8.6067276,24.05678558,9.658947945,15.07761383,28.15433121,12.67918777,30.57530212,15.34098721,38.1096611,27.8140564,76.56219482,41.60749435,57.98181534,99.62844849,53.37841797,117.1412354,42.67789459,99.10684204,25.77879333,55.04218292,7.9595294,16.22703743,36.95998764,9.124109268,18.83685112,4.064457893,10.19608116,1.210779786,3.739891291,0.132971182,0.192801535,1.22540772,0.437497169,0.415328473,0.08069896,0.228677198
Task 21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
