abs_diff_of_means,data,conv1,relu1,pool1,norm1,conv2,relu2,pool2,norm2,conv3,relu3,conv4,relu4,conv5,relu5,pool5,fc6,relu6,fc7,relu7,fc8
0,7.262415409,26.87203979,13.36314964,28.58631897,5.911389351,15.63336182,4.444792271,10.20861435,7.183145046,15.04870033,4.0226717,10.8725729,2.898219347,11.73626995,0.842253208,1.499644399,4.640493393,1.298127651,1.751497984,0.178226665,0.660214603
5,6.23451519,23.11590767,11.48810482,24.34158707,5.036672592,13.5072794,3.778049469,8.843338966,6.258916855,13.43460464,3.542068243,9.613233566,2.536734581,10.20877171,0.730005682,1.335189342,4.125461102,1.14118731,1.544276714,0.157997712,0.579060078
10,5.195443153,19.25066185,9.57522583,20.32761002,4.190729618,11.2120676,3.134022236,7.323840141,5.165026188,11.12695885,2.943548441,8.143183708,2.141658545,8.7323246,0.618224859,1.132295966,3.626168251,0.999787688,1.359902859,0.140783757,0.513211489
15,4.171469688,15.45610046,7.693161964,16.86964798,3.466739178,9.322172165,2.628754854,6.072580338,4.276599407,9.171812057,2.433933735,6.686771393,1.783307076,7.06233263,0.508295119,0.914371789,2.897752047,0.798753321,1.094005466,0.113200173,0.408504874
20,3.148971081,11.70443344,5.819009781,12.30333996,2.556711912,6.893463612,1.959235549,4.491935253,3.14725256,6.691569805,1.779833078,4.755513668,1.316175222,5.05154705,0.372984618,0.661830366,2.082525492,0.572685719,0.759806931,0.081006765,0.294116706
25,2.112137556,7.898787975,3.915783405,8.727207184,1.79755652,4.978365898,1.427423954,3.237194061,2.271686554,4.908773422,1.336281896,3.597373724,1.007985473,3.662971735,0.271321326,0.47718367,1.50701797,0.419340074,0.542723417,0.055725865,0.199531659
30,1.042707324,3.931517839,1.949450135,4.650208473,0.933989048,2.782785654,0.828306615,1.814489245,1.268931866,2.734413624,0.787834704,2.125762224,0.635783434,2.098167419,0.164619073,0.295850128,1.023147106,0.290021092,0.372179985,0.037123427,0.142568871
35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
