abs_diff_of_means,data,conv1_1,relu1_1,conv1_2,relu1_2,pool1,conv2_1,relu2_1,conv2_2,relu2_2,pool2,conv3_1,relu3_1,conv3_2,relu3_2,conv3_3,relu3_3,pool3,conv4_1,relu4_1,conv4_2,relu4_2,conv4_3,relu4_3,pool4,conv5_1,relu5_1,conv5_2,relu5_2,conv5_3,relu5_3,pool5,fc6,relu6,fc7,relu7,fc8
0.55,2.914434433,3.766330957,2.000826836,15.70285797,9.977417946,13.2162447,46.12843704,24.5993557,90.08222961,39.10871124,66.80069733,142.8543396,60.11979675,170.8435974,66.90730286,174.8187561,58.80158234,101.6874313,208.2132568,66.56137085,164.9608154,37.75351334,88.37464905,7.43144989,15.26599979,48.59828568,11.30546951,30.0448246,3.957738161,21.71532249,0.195703819,0.275149137,2.114465237,0.879934788,0.78301537,0.199015334,0.417567819
0.6,2.570385695,3.327404499,1.775728464,14.03947353,9.005740166,11.99394608,41.97719955,22.50385666,82.58990479,35.82840347,61.41397095,132.1011505,55.0351944,156.1787872,61.28052139,160.5103302,54.04019928,93.94600677,191.4353485,60.92577744,149.6302948,34.80049896,81.46723175,6.934399605,14.23262882,44.77148438,10.47426605,27.39060593,3.675482273,18.75673676,0.169731259,0.241530165,1.850316644,0.772588789,0.677894592,0.172623515,0.364024282
0.65,2.225858212,2.88815999,1.547171354,12.31458855,7.975317955,10.68206406,37.46421051,20.19888878,74.37986755,32.22034454,55.46575165,119.7468185,49.37369919,140.3031006,55.12085342,144.875473,48.73413086,85.34346771,172.7257843,54.64495087,132.6683655,31.30903435,73.23504639,6.338225842,13.00064659,40.25376511,9.478708267,24.57637405,3.350997686,15.62356663,0.145059749,0.207667559,1.536180258,0.64289093,0.56108588,0.142636448,0.304038256
0.7,1.908209801,2.483697176,1.334693432,10.67936134,6.976302147,9.382547379,32.95212936,17.85964775,66.03098297,28.55344009,49.41139221,107.0394135,43.74616241,124.9370499,49.16138077,129.7636108,43.51570511,76.87548828,154.4674072,48.51519012,116.6366577,27.76721001,64.95583344,5.704809189,11.68780613,35.67622375,8.432569504,21.81480217,3.00700593,12.90888119,0.124418259,0.178459018,1.247991681,0.520360708,0.460153252,0.116476715,0.252217263
0.75,1.565330029,2.046790838,1.102940083,8.860998154,5.826800823,7.871038914,27.63770866,15.04870605,55.86434937,24.10429573,42.07423401,91.82581329,37.22353363,107.4776077,42.360672,112.5501862,37.5006218,66.9413147,133.4805908,41.54309845,99.26446533,23.66503716,55.47319794,4.945493221,10.11402702,30.49579048,7.187798977,18.62491608,2.587476492,10.3644371,0.105331399,0.151131138,0.990155995,0.410019994,0.370333731,0.093319856,0.204427645
0.8,1.225692272,1.612812877,0.86983639,7.004536629,4.620779991,6.268658161,21.95053864,11.99103451,44.63676834,19.24381256,33.93267822,75.06655884,30.20282555,88.59130096,34.92077255,93.41887665,30.84644127,55.65188599,109.9971466,33.94884109,81.33179474,19.23557854,45.24331284,4.091846466,8.364165306,25.07835007,5.852678776,15.20804024,2.118657589,8.199072838,0.088663429,0.127208784,0.79889369,0.33097136,0.298975527,0.075139746,0.164339662
0.85,0.891741097,1.186863303,0.640165985,5.138761997,3.388638496,4.594381332,15.98117256,8.75415802,32.69996262,14.13315392,25.12815475,56.78121567,22.65715599,67.78314972,26.68222046,71.79120636,23.45419312,42.66781998,83.57468414,25.65249062,62.10499191,14.41483307,33.98414612,3.121915817,6.380984783,19.16146088,4.417740822,11.50450802,1.60270071,6.125288963,0.071989223,0.102789521,0.641631782,0.266036808,0.245674953,0.060235355,0.13049756
0.9,0.589225948,0.805855095,0.435229003,3.450033665,2.268281937,3.039348125,10.36787796,5.707920074,21.42123222,9.303274155,16.57124138,38.35948944,15.1896677,46.17413712,18.16017723,49.0704422,15.88097858,29.03453255,56.30397415,17.2783699,42.40766525,9.60376358,22.65468788,2.101127148,4.304937363,12.97253418,2.953539848,7.727235317,1.075988293,4.062668324,0.054395996,0.075825855,0.495829314,0.206041187,0.201880783,0.047018111,0.102015771
0.95,0.279037774,0.436851352,0.237334237,1.80733645,1.173765182,1.490353942,4.584494114,2.592472076,9.761267662,4.309713364,7.57106781,17.87880325,7.061945915,21.21516228,8.325119019,22.47612381,7.231098175,13.19794178,24.91436577,7.712520599,19.27295303,4.176757336,9.992878914,0.901415765,1.851188779,5.545382977,1.259493947,3.298755169,0.45318231,1.71959424,0.028144853,0.037688855,0.273136497,0.113034852,0.115934029,0.026163023,0.060747571
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
