abs_diff_of_means,data,conv1_1,relu1_1,conv1_2,relu1_2,pool1,conv2_1,relu2_1,conv2_2,relu2_2,pool2,conv3_1,relu3_1,conv3_2,relu3_2,conv3_3,relu3_3,pool3,conv4_1,relu4_1,conv4_2,relu4_2,conv4_3,relu4_3,pool4,conv5_1,relu5_1,conv5_2,relu5_2,conv5_3,relu5_3,pool5,fc6,relu6,fc7,relu7,fc8
0,55.34606171,19.41438293,9.498167038,51.33065033,41.48301315,46.08670044,98.97177887,47.87617111,120.2256088,54.03865051,73.33000183,161.0156097,74.36180878,193.2380829,71.98511505,167.4054565,36.35147095,55.74500275,132.188385,45.56868744,114.3395615,24.80753708,73.35638428,5.685691357,10.04378796,35.36082458,7.456162453,22.67342949,2.611891747,11.30571651,0.183284402,0.325749397,1.420142412,0.57190901,0.564273417,0.141173288,0.377146661
0.05,52.61451721,18.5479641,9.166919708,49.31019974,39.80862427,44.30945969,95.55393982,46.57114029,115.3356705,51.19188309,69.78990936,155.7883301,71.75205994,186.5177307,69.71800995,161.4571381,34.86581039,53.48929596,126.5142517,44.17337036,110.6062469,24.06183815,70.6061554,5.503867149,9.704692841,33.89613724,7.222465515,21.9554863,2.530941248,10.82736015,0.178115889,0.316904932,1.322808981,0.54196775,0.526980042,0.138341099,0.374576479
0.1,50.01427078,17.64986038,8.789919853,47.16536713,38.03495026,42.31858444,91.77490997,45.27612305,110.1400681,48.50156021,66.22180939,149.6378784,69.09118652,179.3350067,67.45326996,155.8504791,33.46331024,51.28294373,120.8142319,42.63738632,106.3756104,23.29104996,67.64362335,5.308205128,9.356737137,32.370121,6.975126266,21.0350399,2.44205451,10.16999912,0.172425777,0.307104617,1.217190504,0.508498192,0.4848198,0.133018807,0.361834198
0.15,47.18795776,16.65262985,8.358855247,44.9287796,36.1051445,40.12942505,87.97624207,44.04188156,104.9776459,45.91489792,62.71855927,143.5971832,66.67144012,172.1015015,65.30871582,150.7464752,32.2202034,49.24345398,115.5849915,41.23516846,102.6664276,22.5988121,65.12545013,5.128370285,9.026985168,31.00911331,6.748279095,20.23690414,2.363222599,9.617549896,0.168109819,0.298674196,1.101871252,0.470805377,0.43563357,0.126581997,0.342721879
0.2,44.36043167,15.65104294,7.939134121,42.87377548,34.22131729,38.02012253,84.83599854,43.38037491,100.5830078,43.6723938,59.69853973,138.7864838,64.94606781,166.5418091,63.87174225,147.4680786,31.38465118,47.8217926,112.3475342,40.38929367,100.7425079,22.16997719,63.81603241,5.003238201,8.801134109,30.1596756,6.598500729,19.70489883,2.308220387,9.240971565,0.16487433,0.290624589,0.989898741,0.431629717,0.3840819,0.118804701,0.320755273
0.25,41.53095245,14.66415501,7.523569584,40.87570572,32.39852142,36.01764297,81.99146271,42.96725464,96.12888336,41.48228073,56.8244133,134.5238495,63.63955307,162.0944977,63.05340576,145.3212738,30.72011185,46.73699188,111.5557251,40.21224976,101.002533,22.13689613,63.47911453,4.925762653,8.650835991,30.14910507,6.568313122,19.50168419,2.283899784,9.105783463,0.162271395,0.28587395,0.863757789,0.390515596,0.326174438,0.109532811,0.298925549
0.3,38.92281342,13.73888874,7.144750595,39.03425217,30.76132584,34.16136932,79.46021271,42.70005417,92.27541351,39.90470886,54.32713699,128.2117004,61.2760582,154.0061951,60.62728119,140.0137939,29.67618942,44.87675476,105.5407944,38.51233673,95.64784241,21.12092018,60.68851089,4.691235542,8.271729469,28.10042191,6.150710583,18.32546616,2.159521341,8.337778091,0.157345504,0.276280522,0.834728062,0.375416636,0.320283949,0.104828723,0.278498769
0.35,36.09807587,12.74382877,6.741101265,37.19535828,29.10525513,32.25776291,76.92236328,42.68865204,89.15228271,38.81029892,52.39749908,122.9321976,59.54217148,147.5039673,59.02880859,136.7521973,28.93151093,43.51051331,102.197525,37.58701706,93.04036713,20.58233833,59.2233696,4.540877819,8.01889801,27.07878304,5.914761066,17.49576187,2.067555904,7.959342003,0.154486358,0.272722155,0.773390591,0.351716369,0.288816035,0.097053334,0.249663323
0.4,33.2661438,11.74760342,6.337628365,35.45999146,27.50832748,30.40809822,74.3527298,42.6393013,86.48352051,37.95367432,50.77204132,118.2863159,58.18336105,141.9902344,57.92290115,134.5860443,28.38876724,42.49170303,100.2243576,37.0345993,91.73963928,20.27048874,58.59064484,4.45445013,7.875991344,26.45711517,5.753936291,16.88263893,2.005302906,7.690571785,0.152584627,0.270434082,0.721599579,0.328274667,0.255019069,0.087636285,0.215002224
0.45,30.43855667,10.75454426,5.911904335,34.11320877,26.24197578,28.93958282,71.72492981,42.63813019,84.02360535,37.2655983,49.39264679,114.2443771,57.11855316,137.3269958,57.20343399,133.3999176,28.09018707,41.86904526,99.1328125,36.78125381,91.22773743,20.15090179,58.28567505,4.415002823,7.823097229,26.08983803,5.660839081,16.39040756,1.968088627,7.421439171,0.151417285,0.268209159,0.686594844,0.310699731,0.227054313,0.079135314,0.180740207
0.5,27.82993889,9.826628685,5.536176205,33.14676666,25.35560989,27.87372017,69.2123642,42.58584213,81.89429474,36.66676712,48.22529602,110.7833023,56.26185989,133.519455,56.69785309,132.6115723,27.92133713,41.48979187,98.46962738,36.65975952,90.99585724,20.10437584,57.96065903,4.393828869,7.805035591,25.77337074,5.588663101,15.98225021,1.944196105,7.200586319,0.149767488,0.263867617,0.673367143,0.304371476,0.214640021,0.074537113,0.160095438
0.55,24.99404144,8.810432434,5.08181572,32.58689499,24.77389145,27.09843826,65.97927094,41.96680832,79.10618591,35.78953934,46.79487228,106.6332321,54.99114227,129.1486359,55.86606216,131.2171936,27.68934631,41.03796768,97.51164246,36.41238403,90.61538696,19.99060822,57.35619736,4.366500378,7.772931576,25.44053841,5.534291744,15.61641026,1.927940845,7.011318684,0.147341728,0.258556575,0.658688605,0.296947181,0.202359244,0.070101701,0.140688151
0.6,22.1679287,7.812907219,4.585337162,29.43292046,22.63417244,24.76853943,59.88017273,38.78726196,73.82263184,33.6114006,43.98423386,99.86626434,51.60067749,121.511795,52.9969101,124.5091705,26.49995422,39.3251915,94.63708496,35.28342438,88.29821777,19.25305748,55.89071655,4.263706207,7.563261032,24.96808434,5.417850494,15.27239704,1.892434359,6.951210022,0.145787776,0.255534708,0.639781296,0.289168596,0.191238806,0.067112401,0.13239336
