abs_diff_of_means,data,conv1_1,relu1_1,conv1_2,relu1_2,pool1,conv2_1,relu2_1,conv2_2,relu2_2,pool2,conv3_1,relu3_1,conv3_2,relu3_2,conv3_3,relu3_3,pool3,conv4_1,relu4_1,conv4_2,relu4_2,conv4_3,relu4_3,pool4,conv5_1,relu5_1,conv5_2,relu5_2,conv5_3,relu5_3,pool5,fc6,relu6,fc7,relu7,fc8
0,60.65302277,29.43348122,14.60279083,88.27339935,64.14486694,74.48653412,197.8924255,94.5700531,275.7205505,120.2009735,173.9888763,342.1858521,150.9723816,381.1070557,141.9667206,327.3521729,89.92673492,146.7451935,259.8251343,90.28591156,192.4506989,48.94684601,109.1933823,12.25278759,22.59312439,48.35370636,11.00958157,23.35748672,3.254022598,8.953233719,0.170153797,0.263540536,1.217972875,0.501753688,0.402092963,0.09535192,0.25658527
0.05,57.77347565,28.21681595,14.08638382,85.08809662,61.70654678,71.82889557,191.2895813,91.84027863,265.7842712,115.2688065,167.2854309,333.5160217,147.0671234,372.1706848,138.8559723,320.0021057,88.11099243,143.8531342,254.7588501,88.9872818,190.2956848,48.2226181,107.6679077,12.07136345,22.22191811,47.41892624,10.82172489,23.07848167,3.203306913,8.835985184,0.166509077,0.256651342,1.168061972,0.478454053,0.378979236,0.088546917,0.242002696
0.1,54.91204834,26.82120514,13.47757149,81.36916351,58.95337296,68.70435333,183.7645264,88.92297363,255.8813019,110.6854935,160.8775177,324.4806213,143.4114685,363.5796509,136.241745,314.9382324,86.71091461,141.7777405,252.5080719,88.0669632,190.2313843,47.67324829,107.7281799,11.86940002,21.8400135,46.60800934,10.63539314,22.99885368,3.163530111,9.146253586,0.164685637,0.252271473,1.187471509,0.470919698,0.385803789,0.08575312,0.237187043
0.15,51.79623795,25.29543304,12.78273773,77.36981201,55.9875145,65.35251617,176.2871246,86.28081512,246.1315002,106.2695541,154.8391113,317.1898193,140.7725372,358.157135,134.9947968,313.4190063,86.1200943,141.1554871,255.0837097,88.36651611,194.5096893,47.79780197,110.5845642,11.78886604,21.70008659,46.74766922,10.60540867,23.76108932,3.191836596,10.39876366,0.166734055,0.25357452,1.239273548,0.473425478,0.405804813,0.084305577,0.230247661
0.2,48.68257904,23.77398109,12.09941959,73.65891266,53.12107468,62.12970352,169.5145111,84.19852448,236.9467468,102.2493057,149.5784912,312.3459778,139.5506287,357.1676941,135.8004761,316.8688965,86.64004517,142.6077576,265.7333374,90.95501709,205.5186157,49.29972839,117.5859756,12.08134842,22.26269531,48.76905441,11.01745892,25.95439529,3.391039133,13.27695274,0.181681067,0.275911927,1.318896174,0.509141624,0.443261176,0.091824129,0.2332661
0.25,45.57320404,22.25712585,11.42489815,69.92314911,50.26406479,59.0203743,162.8949738,82.18325806,227.1639557,98.03011322,144.1880035,306.75354,138.0108948,355.5769043,136.2002563,319.892395,86.76705933,143.4740753,274.6011963,92.91886902,215.0839844,50.29656601,123.8104477,12.23707676,22.52896118,50.24862671,11.27514935,27.37963295,3.524310112,14.85795021,0.182135642,0.277774572,1.410063386,0.528374255,0.498435289,0.09286508,0.242037803
0.3,42.69714737,20.83374214,10.81802464,66.52511597,47.69406509,56.16176224,156.7796173,80.38014221,217.929245,94.2416687,138.9620209,298.7637634,135.006958,349.4766541,134.3700104,318.7326355,86.02384949,142.3846436,275.3105164,92.30673981,216.8418427,49.69848251,125.7183685,11.97684479,22.05126381,50.42601395,11.07433319,28.21792221,3.472270012,15.82778358,0.183158726,0.273420602,1.521533847,0.549826384,0.557750404,0.093766682,0.250825882
0.35,39.58543777,19.32216835,10.14875984,62.85168076,44.96056747,53.12236786,150.0923615,78.47247314,208.5207672,90.43008423,133.6772003,290.059082,131.8324127,342.894928,132.5509796,318.0476074,85.1072998,141.1507721,276.0314941,91.75067902,217.7509918,48.93889618,126.9954529,11.66329765,21.47597504,50.26422501,10.7972908,28.42778969,3.377420902,16.20544243,0.175526038,0.260612994,1.562758327,0.548457265,0.579455733,0.089855053,0.231620863
0.4,36.46841049,17.77844238,9.480252266,59.30853271,42.26860428,50.08962631,143.15242,76.54689789,199.3969421,86.84700775,128.5152435,281.1122742,128.5323334,335.574646,130.6001434,316.5649414,84.23126221,139.9041138,276.5953979,91.21482086,219.4895782,48.59457779,128.4010315,11.55930996,21.35881996,50.94573212,10.84935284,29.29185295,3.432830095,16.91853523,0.179591939,0.265499145,1.65435648,0.588811576,0.638089836,0.095192909,0.238761634
0.45,33.35716248,16.25047874,8.798665047,56.22039413,39.90558624,47.40193558,136.0803833,74.62284851,190.6461639,83.49661255,123.6470642,272.9259949,125.6686096,329.3291931,129.1820526,315.6888428,83.5252533,138.8401184,279.164978,91.31807709,222.213501,48.60540771,129.8425903,11.54969406,21.31891441,51.80958939,10.9880867,30.27214622,3.500436306,17.71954155,0.183834761,0.273214906,1.68694365,0.622264147,0.696108341,0.101022251,0.237294123
0.5,30.4821434,14.84004593,8.179917336,53.37011719,37.96879578,45.02634811,128.6016693,72.32222748,181.5945129,79.92842865,118.1557083,261.5793457,120.9785919,317.5987854,124.9951401,309.837616,81.21976471,135.1222687,272.6481628,88.44674683,217.8919373,46.76438904,127.5349884,11.07889557,20.41827774,50.39435196,10.4566555,29.42219925,3.337039232,17.12946129,0.175915718,0.259808332,1.694665074,0.608295798,0.689228415,0.097251885,0.228055596
0.55,27.37565804,13.31892204,7.454006672,50.79679489,36.25488663,42.86923599,120.4521484,69.76733398,172.9090729,76.58822632,112.9773407,251.2418213,116.9989243,307.8286133,122.0218811,305.1109314,79.71109772,132.8083954,270.5593567,87.25739288,217.1830139,46.10159302,127.0302124,10.89892578,20.13108063,50.41922379,10.37443161,29.83429337,3.329256535,17.62980652,0.173139393,0.253126889,1.61753428,0.598017275,0.674428642,0.095268376,0.219870165
0.6,24.2527504,11.79586983,6.689497948,45.74804688,32.96618652,39.01699829,109.2392197,64.50536346,160.7632446,71.51231384,105.6712036,236.3541107,110.5108414,292.434021,116.4234467,292.2986145,76.24272919,127.3878784,262.3743286,84.18650055,211.0735168,44.40353012,124.6935425,10.52378082,19.41477776,49.57302856,10.09548664,29.98253059,3.278250933,18.25527191,0.162870064,0.239388764,1.576156497,0.580424547,0.671665132,0.092700064,0.217882127
0.65,21.14596558,10.28530312,5.875207424,40.2946167,29.40366936,34.83624268,97.22685242,58.44216537,146.574234,65.39209747,96.85863495,217.6089325,102.1390228,271.9390564,108.6922836,274.1738586,71.44790649,119.6321335,247.8022919,79.31526947,199.9380646,41.73551178,119.3208542,9.88053894,18.3232975,47.54401398,9.546442986,28.64881134,3.093815327,17.42350006,0.15376322,0.226916999,1.53250432,0.556400537,0.661856174,0.086882502,0.19825685
0.7,18.27208138,8.879616737,5.094326019,35.01601028,25.86181068,30.73442459,85.64065552,52.29657745,131.5470734,58.81806946,87.45601654,198.6957855,93.75218201,251.3828583,101.0737381,254.9263153,66.60903931,111.7337036,234.4997406,74.87533569,190.3850403,39.65579224,114.2962265,9.395214081,17.44477081,46.06098557,9.206941605,27.80288887,3.007515669,17.69620514,0.151503414,0.228363097,1.49647212,0.555586219,0.668258727,0.083203956,0.179835901
0.75,15.15220451,7.35103941,4.232653141,29.140028,21.73182106,25.86312485,71.96624756,44.43865967,112.5349655,50.38369751,75.1052475,171.9820251,81.53625488,220.0512543,88.71940613,224.4412537,58.60514832,98.33490753,206.9961548,65.89707184,168.6216583,34.78839874,102.4814148,8.214513779,15.3309679,41.23793411,8.13037014,24.95703316,2.663896322,15.8016777,0.139907539,0.209758267,1.358099818,0.491260231,0.593948841,0.070284307,0.157830372
0.8,12.03687,5.839030266,3.375312567,23.19172096,17.41857338,20.76629448,57.61635971,35.79511261,91.09267426,40.80384445,61.02332687,141.1560364,67.30574799,183.1831512,74.31702423,188.4230652,49.26771927,82.76748657,175.8846436,55.95288467,144.3423767,29.82620239,88.40415955,7.067445278,13.30097294,36.40195465,7.178077698,21.98474312,2.372102976,14.0431757,0.125554845,0.190488547,1.156725049,0.410488755,0.490237504,0.057085544,0.135988027
0.85,8.929548264,4.329992294,2.515042782,17.22563744,13.02071667,15.52503204,42.95582581,26.78645706,68.54030609,30.75831604,46.09441757,108.1537399,51.89690781,142.3123016,58.17042542,147.5896454,38.66667938,65.18647003,139.728241,44.35158157,115.0794601,23.77256966,71.03392029,5.581003189,10.55244255,29.49226189,5.661641121,18.06976891,1.889245749,11.91744041,0.09858685,0.147332177,0.982474625,0.329865247,0.395373911,0.046773095,0.1170149
0.9,6.050541878,2.933639288,1.715834737,11.6825943,8.854741096,10.48808289,28.88134766,18.02473831,46.66178894,21.04932594,31.40888596,74.00419617,35.91300964,99.00145721,41.24351501,105.4305038,27.9819355,47.01972198,102.9987259,32.99791336,85.59886932,18.1594162,52.47863388,4.362638474,8.265408516,22.70469284,4.522895813,14.04907513,1.616709828,9.660176277,0.082432449,0.124330372,0.785215497,0.298714459,0.336216271,0.03924365,0.091846466
0.95,2.942243338,1.443680882,0.85883224,5.77855587,4.379158497,5.084499836,13.81949997,8.642212868,23.44621468,10.7401638,15.7422781,36.47208023,17.91390991,48.85706711,21.1270256,54.51782227,14.89808846,24.67703438,52.26138306,17.15220833,42.75650024,9.626123428,25.73343277,2.31059742,4.409216404,11.76189518,2.465575933,7.168339729,0.878670812,4.495323181,0.04555824,0.069450974,0.323194146,0.135118663,0.116618432,0.021095717,0.054011256
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
