abs_diff_of_means,data,conv1_1,relu1_1,conv1_2,relu1_2,pool1,conv2_1,relu2_1,conv2_2,relu2_2,pool2,conv3_1,relu3_1,conv3_2,relu3_2,conv3_3,relu3_3,pool3,conv4_1,relu4_1,conv4_2,relu4_2,conv4_3,relu4_3,pool4,conv5_1,relu5_1,conv5_2,relu5_2,conv5_3,relu5_3,pool5,fc6,relu6,fc7,relu7,fc8
1,17.69278145,18.94295883,9.078612328,72.93798828,47.14557648,65.08646393,192.3014832,94.30936432,243.5130768,95.29386902,155.1692657,373.6169739,151.9595947,428.3049622,137.709198,374.463501,70.54589081,121.772522,312.2967529,83.67386627,269.0482788,35.49142456,153.4390106,6.409014225,13.53746796,51.10633469,7.713662148,31.57232857,2.690625191,20.13084602,0.322273016,0.46174714,4.032954693,1.290385365,2.027857542,0.196586534,0.499949962
2,30.96552086,21.90767479,10.14518356,83.66956329,56.08153915,75.77043152,224.5492859,115.0095673,296.1369324,123.291954,198.4248657,456.6995239,187.1276703,529.1766357,161.8364258,442.8424683,87.85931396,153.4009247,359.3320313,92.64550018,275.1519165,42.2980957,167.7881622,9.040596962,19.06923676,68.76332092,10.63712978,47.85139465,3.270728588,29.05144882,0.322273016,0.482414633,4.269965649,1.361986756,2.154769897,0.205367833,0.490710944
3,36.95936203,23.48831367,10.73246193,88.81748199,61.09323502,74.71696472,217.1885986,113.5541458,315.5059509,137.2987061,204.3867035,435.5990906,188.8565826,521.3015747,171.9201813,467.8596802,100.4475861,167.8434753,364.2236938,97.77824402,258.5887451,47.89474869,158.458374,10.46767426,20.91778374,60.65402603,10.63883877,38.38267517,2.965345621,20.50595474,0.289770424,0.440484703,3.83445859,1.345820546,1.909468651,0.249791279,0.563029766
4,58.71580124,27.32944489,11.9955492,99.77710724,71.50757599,87.60883331,236.7738037,128.2527924,305.4997253,135.1586761,206.9324799,476.2216187,210.1062622,559.8651733,180.662674,500.1182251,98.83226013,173.7865143,391.5088501,101.269722,278.1086426,48.21030807,181.0993347,11.51982307,23.53043365,79.75862122,11.93015099,55.12651062,3.276381493,30.3903656,0.190031007,0.29776457,2.518364429,0.893992364,1.035159945,0.190607533,0.434740841
5,68.91932678,29.2878418,12.63806152,105.6028671,77.13106537,92.50839233,241.4458313,132.6817474,301.6567993,136.236969,208.2458191,470.5071716,213.0005035,558.8022461,187.3218231,514.2289429,101.512001,176.4427032,395.827179,104.325943,283.70401,51.05046844,186.915451,12.3217926,25.00250626,83.46804047,12.45172501,55.04598999,3.454122782,29.89490318,0.217016995,0.347603232,2.542920828,0.88979739,1.051992893,0.20818229,0.46294719
6,80.1885376,31.28728867,13.29963017,112.0143661,83.31590271,97.40679932,244.3442688,136.7920532,294.2681885,136.2447357,201.7602692,443.0055847,205.1884308,533.7678833,187.0531158,507.1037292,100.8440323,174.3577423,385.6626587,105.2054977,287.5381775,53.03482056,190.4739075,13.14659977,26.91370964,88.53723145,13.22956657,55.83854675,3.988731623,34.33992004,0.221729979,0.360237837,2.404919863,0.777043164,0.779025495,0.191651151,0.43412894
7,91.638237,33.25268173,13.91229248,117.8056259,89.15497589,102.5480118,246.6012573,141.2481995,286.9406433,137.3939514,200.6730957,429.8956604,204.6651917,519.3039551,187.7590485,501.757782,102.6752625,175.6967926,386.2889709,108.3610458,290.3194275,55.67119217,189.6231995,13.64364433,28.25209427,90.38037872,14.3338213,58.56776047,4.588228703,37.93257141,0.248845845,0.390560776,2.746822596,0.806843877,0.86141181,0.167018056,0.363796026
8,100.195549,34.57038498,14.2829113,121.164856,92.99493408,104.5827179,243.6618042,141.8645325,274.6720276,134.6452332,189.7698059,393.2850037,192.5882721,475.26651,177.2563324,476.20224,98.74057007,169.7100677,373.3499146,105.708786,281.0170288,55.09931183,178.3579407,13.61791039,28.06276321,88.88420868,14.69238758,56.45923233,5.072180271,37.41714859,0.269743621,0.416914076,2.84849596,0.755533338,0.890019834,0.143345833,0.327716827
9,107.6348877,35.59979248,14.55501366,124.0025635,96.22860718,106.3021927,240.3471222,142.0290527,262.3973083,131.6690063,183.8040161,369.7996521,185.6530609,444.1732788,169.7589264,454.5105896,94.52644348,160.7519531,349.9476318,102.1507568,263.5001526,54.79480362,171.1816406,13.57247257,27.92828751,87.14967346,14.5,52.25937653,4.913997173,32.84934998,0.251530856,0.423597455,2.745886564,0.742907286,0.889921904,0.149360582,0.344271421
