abs_diff_of_means,data,conv1_1,relu1_1,conv1_2,relu1_2,pool1,conv2_1,relu2_1,conv2_2,relu2_2,pool2,conv3_1,relu3_1,conv3_2,relu3_2,conv3_3,relu3_3,pool3,conv4_1,relu4_1,conv4_2,relu4_2,conv4_3,relu4_3,pool4,conv5_1,relu5_1,conv5_2,relu5_2,conv5_3,relu5_3,pool5,fc6,relu6,fc7,relu7,fc8
0.55,15.56409454,12.77227116,6.706165314,50.53274536,33.09587097,48.58917999,134.4007721,71.31377411,190.7364502,77.45606232,132.0171661,273.3931274,108.4535065,296.2185059,107.7630768,275.8065186,82.02130127,138.9223938,260.8147888,68.85630798,168.1863098,41.97117233,102.4956589,13.44719601,25.6422348,62.14066315,13.13600349,31.42217827,6.033410072,17.37255669,0.823029637,1.457031608,4.410023212,1.091761708,1.060516357,0.226439148,0.594046593
0.6,13.79956532,11.30989456,5.974133492,45.11087036,29.7343502,43.64559937,120.0985565,64.37261963,172.1499481,70.17123413,120.0402069,248.606781,98.9311142,271.5217896,99.13829041,255.2859497,75.52825928,128.6216736,242.8878937,63.56402588,157.3114624,38.87258911,96.78023529,12.52045822,23.93770981,58.56251907,12.24203396,29.69413948,5.630069733,16.60371399,0.772772789,1.371409774,4.028559208,0.980689943,0.950704336,0.203706101,0.53301686
0.65,12.03025341,9.843335152,5.220965862,39.45202255,26.18622017,38.41535187,105.2218704,56.88309097,152.3223877,62.33494186,106.9578857,221.391861,88.44772339,243.7530365,89.41387939,231.3182831,68.18170929,116.670105,221.4990234,57.57397079,144.2913971,35.29484558,89.86654663,11.42231369,21.91265488,54.14759064,11.17002678,27.4773941,5.138080597,15.48020744,0.705954492,1.257598996,3.598493099,0.852060914,0.827791512,0.177030534,0.459978789
0.7,10.37675381,8.479090691,4.510642529,34.077034,22.77650642,33.38105774,91.05947113,49.56554031,132.9354401,54.58309937,93.85333252,194.1446838,77.89828491,215.5686035,79.42570496,206.2456818,60.64251328,104.1978455,198.5088959,51.35494995,130.0413971,31.51733398,81.97759247,10.24072742,19.69472885,49.14531708,10.01711369,24.93235779,4.618923664,14.10796738,0.632931054,1.131490827,3.192336798,0.73209846,0.718986213,0.151371241,0.389188975
0.75,8.594666481,7.007063866,3.737439156,28.20346832,18.94408989,27.73363304,75.40895844,41.27743912,110.9752502,45.7028923,78.77246857,162.7162018,65.59526825,182.2622833,67.4969635,175.8244934,51.60268021,89.07467651,170.0788422,43.83114624,112.2088165,26.96554565,71.77122498,8.789233208,16.94999504,42.85134506,8.603216171,21.72986603,3.985042334,12.36735725,0.542162836,0.973291576,2.738777399,0.596485436,0.610749006,0.120263286,0.301856607
0.8,6.807118893,5.535782337,2.961060762,22.2926445,15.03948116,21.96354866,59.52327728,32.72796631,88.29721069,36.47244644,62.94861221,129.6760254,52.55545425,146.5471191,54.62030029,142.635788,41.83177185,72.50244141,138.7464142,35.68649292,92.30265808,22.00920677,59.75796127,7.18611002,13.90077782,35.62024689,7.040320396,18.08704376,3.28645134,10.41047001,0.444006383,0.80404973,2.274942636,0.470218509,0.520745993,0.092947796,0.228099823
0.85,5.014867783,4.064973354,2.181974411,16.35359764,11.07538795,16.09061432,43.43917465,23.96798706,65.03294373,26.9553318,46.50019073,95.30602264,38.84920502,108.5430298,40.80015182,106.6880569,31.34993362,54.52573776,104.4664612,26.87517357,70.0639267,16.65083694,45.96302414,5.43985796,10.56584549,27.43191528,5.341514111,13.94472218,2.51933217,8.162010193,0.340633035,0.621924818,1.78548336,0.355573744,0.426832646,0.068401046,0.166138873
0.9,3.347277641,2.705251932,1.458450794,10.85674763,7.372759819,10.59885597,28.4726181,15.74606991,43.2203064,17.99450684,30.942173,62.80771637,25.7772541,71.94472504,27.40569115,71.68587494,21.18130112,36.92733765,70.66010284,18.24760628,47.72276688,11.3761034,31.6060276,3.718644857,7.256107807,19.01047897,3.661527634,9.671772003,1.743947744,5.80294466,0.239688218,0.438015968,1.311186433,0.256160498,0.33927682,0.048423454,0.115652062
0.95,1.550083756,1.275072813,0.694288194,5.054049969,3.428801537,4.75006485,12.5725069,6.960997105,20.11452675,8.493599892,14.29261017,27.9958744,11.70336533,31.99127388,12.74348259,33.11751556,10.04615402,17.4016304,32.37720871,8.582800865,21.78919792,5.355985641,14.25022697,1.745115638,3.420185328,8.746068001,1.71457684,4.413478851,0.824954987,2.697710991,0.119376712,0.218637988,0.698547959,0.138206378,0.206291124,0.025707159,0.059923884
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
