abs_diff_of_means,data,conv1,relu1,pool1,norm1,conv2,relu2,pool2,norm2,conv3,relu3,conv4,relu4,conv5,relu5,pool5,fc6,relu6,fc7,relu7,fc8
0,7.335066795,27.00475502,13.43715096,28.56286621,5.901056767,15.52553272,4.419286728,10.13364792,7.123100281,14.85966587,3.961652279,10.66506863,2.839971542,11.45624447,0.822963178,1.475093603,4.607824802,1.288866401,1.739551902,0.175710365,0.65288198
1,6.979707241,25.68622589,12.79879665,27.18273735,5.668143272,15.01694298,4.268639565,9.85167408,6.920407295,14.51012993,3.846815825,10.34707642,2.754870415,11.15982914,0.801621139,1.442938089,4.501585007,1.257007003,1.692946672,0.171538919,0.635432959
2,6.609481812,24.31920242,12.12960243,25.94467735,5.455720901,14.5330801,4.139932156,9.589731216,6.720391273,14.10549641,3.747293949,10.09577751,2.700012445,10.87933922,0.787501693,1.421717525,4.428181171,1.237081289,1.665606856,0.168609902,0.624222934
3,6.250609875,22.99688339,11.48471451,24.86282158,5.252795696,14.08139515,4.028146267,9.336913109,6.530191898,13.72831917,3.634004354,9.793780327,2.629740715,10.51058865,0.772618651,1.39281249,4.283281803,1.200817347,1.616388679,0.16405192,0.607519746
4,5.895320892,21.68308449,10.84688187,23.42382622,5.018649101,13.57822418,3.892235756,9.052617073,6.326033115,13.29718018,3.512008429,9.437369347,2.550600767,10.13398838,0.755407631,1.366377234,4.171065807,1.180960298,1.57942009,0.161427543,0.59591639
5,5.534572601,20.36337471,10.20798397,22.31440544,4.830369473,13.19544601,3.802581549,8.847812653,6.176374912,13.03554916,3.444195509,9.259116173,2.506505251,9.895494461,0.744261324,1.34806633,4.107952595,1.166928172,1.56066072,0.159243733,0.589800596
6,5.162665844,18.9961338,9.538918495,21.09963989,4.621526241,12.76858139,3.700870752,8.632205963,6.012760639,12.76103592,3.378704548,9.065358162,2.46421051,9.699207306,0.73690027,1.339426637,4.084112167,1.160375476,1.552874804,0.158112526,0.583562732
7,4.801606655,17.65478134,8.88394165,19.60119438,4.376397133,12.19958019,3.545630217,8.344086647,5.813817024,12.34200096,3.257683992,8.760622978,2.372347355,9.351776123,0.714469731,1.304316521,3.951530695,1.121532559,1.496417046,0.152176455,0.560138762
