abs_diff_of_means,data,conv1,conv1x,conv1xxx,pool1,res2a_branch1,res2a_branch1x,res2a_branch2a,res2a_branch2ax,res2a_branch2axxx,res2a_branch2b,res2a_branch2bx,res2a_branch2bxxx,res2a_branch2c,res2a_branch2cx,res2a,res2ax,res2b_branch2a,res2b_branch2ax,res2b_branch2axxx,res2b_branch2b,res2b_branch2bx,res2b_branch2bxxx,res2b_branch2c,res2b_branch2cx,res2b,res2bx,res2c_branch2a,res2c_branch2ax,res2c_branch2axxx,res2c_branch2b,res2c_branch2bx,res2c_branch2bxxx,res2c_branch2c,res2c_branch2cx,res2c,res2cx,res3a_branch1,res3a_branch1x,res3a_branch2a,res3a_branch2ax,res3a_branch2axxx,res3a_branch2b,res3a_branch2bx,res3a_branch2bxxx,res3a_branch2c,res3a_branch2cx,res3a,res3ax,res3b1_branch2a,res3b1_branch2ax,res3b1_branch2axxx,res3b1_branch2b,res3b1_branch2bx,res3b1_branch2bxxx,res3b1_branch2c,res3b1_branch2cx,res3b1,res3b1x,res3b2_branch2a,res3b2_branch2ax,res3b2_branch2axxx,res3b2_branch2b,res3b2_branch2bx,res3b2_branch2bxxx,res3b2_branch2c,res3b2_branch2cx,res3b2,res3b2x,res3b3_branch2a,res3b3_branch2ax,res3b3_branch2axxx,res3b3_branch2b,res3b3_branch2bx,res3b3_branch2bxxx,res3b3_branch2c,res3b3_branch2cx,res3b3,res3b3x,res3b4_branch2a,res3b4_branch2ax,res3b4_branch2axxx,res3b4_branch2b,res3b4_branch2bx,res3b4_branch2bxxx,res3b4_branch2c,res3b4_branch2cx,res3b4,res3b4x,res3b5_branch2a,res3b5_branch2ax,res3b5_branch2axxx,res3b5_branch2b,res3b5_branch2bx,res3b5_branch2bxxx,res3b5_branch2c,res3b5_branch2cx,res3b5,res3b5x,res3b6_branch2a,res3b6_branch2ax,res3b6_branch2axxx,res3b6_branch2b,res3b6_branch2bx,res3b6_branch2bxxx,res3b6_branch2c,res3b6_branch2cx,res3b6,res3b6x,res3b7_branch2a,res3b7_branch2ax,res3b7_branch2axxx,res3b7_branch2b,res3b7_branch2bx,res3b7_branch2bxxx,res3b7_branch2c,res3b7_branch2cx,res3b7,res3b7x,res4a_branch1,res4a_branch1x,res4a_branch2a,res4a_branch2ax,res4a_branch2axxx,res4a_branch2b,res4a_branch2bx,res4a_branch2bxxx,res4a_branch2c,res4a_branch2cx,res4a,res4ax,res4b1_branch2a,res4b1_branch2ax,res4b1_branch2axxx,res4b1_branch2b,res4b1_branch2bx,res4b1_branch2bxxx,res4b1_branch2c,res4b1_branch2cx,res4b1,res4b1x,res4b2_branch2a,res4b2_branch2ax,res4b2_branch2axxx,res4b2_branch2b,res4b2_branch2bx,res4b2_branch2bxxx,res4b2_branch2c,res4b2_branch2cx,res4b2,res4b2x,res4b3_branch2a,res4b3_branch2ax,res4b3_branch2axxx,res4b3_branch2b,res4b3_branch2bx,res4b3_branch2bxxx,res4b3_branch2c,res4b3_branch2cx,res4b3,res4b3x,res4b4_branch2a,res4b4_branch2ax,res4b4_branch2axxx,res4b4_branch2b,res4b4_branch2bx,res4b4_branch2bxxx,res4b4_branch2c,res4b4_branch2cx,res4b4,res4b4x,res4b5_branch2a,res4b5_branch2ax,res4b5_branch2axxx,res4b5_branch2b,res4b5_branch2bx,res4b5_branch2bxxx,res4b5_branch2c,res4b5_branch2cx,res4b5,res4b5x,res4b6_branch2a,res4b6_branch2ax,res4b6_branch2axxx,res4b6_branch2b,res4b6_branch2bx,res4b6_branch2bxxx,res4b6_branch2c,res4b6_branch2cx,res4b6,res4b6x,res4b7_branch2a,res4b7_branch2ax,res4b7_branch2axxx,res4b7_branch2b,res4b7_branch2bx,res4b7_branch2bxxx,res4b7_branch2c,res4b7_branch2cx,res4b7,res4b7x,res4b8_branch2a,res4b8_branch2ax,res4b8_branch2axxx,res4b8_branch2b,res4b8_branch2bx,res4b8_branch2bxxx,res4b8_branch2c,res4b8_branch2cx,res4b8,res4b8x,res4b9_branch2a,res4b9_branch2ax,res4b9_branch2axxx,res4b9_branch2b,res4b9_branch2bx,res4b9_branch2bxxx,res4b9_branch2c,res4b9_branch2cx,res4b9,res4b9x,res4b10_branch2a,res4b10_branch2ax,res4b10_branch2axxx,res4b10_branch2b,res4b10_branch2bx,res4b10_branch2bxxx,res4b10_branch2c,res4b10_branch2cx,res4b10,res4b10x,res4b11_branch2a,res4b11_branch2ax,res4b11_branch2axxx,res4b11_branch2b,res4b11_branch2bx,res4b11_branch2bxxx,res4b11_branch2c,res4b11_branch2cx,res4b11,res4b11x,res4b12_branch2a,res4b12_branch2ax,res4b12_branch2axxx,res4b12_branch2b,res4b12_branch2bx,res4b12_branch2bxxx,res4b12_branch2c,res4b12_branch2cx,res4b12,res4b12x,res4b13_branch2a,res4b13_branch2ax,res4b13_branch2axxx,res4b13_branch2b,res4b13_branch2bx,res4b13_branch2bxxx,res4b13_branch2c,res4b13_branch2cx,res4b13,res4b13x,res4b14_branch2a,res4b14_branch2ax,res4b14_branch2axxx,res4b14_branch2b,res4b14_branch2bx,res4b14_branch2bxxx,res4b14_branch2c,res4b14_branch2cx,res4b14,res4b14x,res4b15_branch2a,res4b15_branch2ax,res4b15_branch2axxx,res4b15_branch2b,res4b15_branch2bx,res4b15_branch2bxxx,res4b15_branch2c,res4b15_branch2cx,res4b15,res4b15x,res4b16_branch2a,res4b16_branch2ax,res4b16_branch2axxx,res4b16_branch2b,res4b16_branch2bx,res4b16_branch2bxxx,res4b16_branch2c,res4b16_branch2cx,res4b16,res4b16x,res4b17_branch2a,res4b17_branch2ax,res4b17_branch2axxx,res4b17_branch2b,res4b17_branch2bx,res4b17_branch2bxxx,res4b17_branch2c,res4b17_branch2cx,res4b17,res4b17x,res4b18_branch2a,res4b18_branch2ax,res4b18_branch2axxx,res4b18_branch2b,res4b18_branch2bx,res4b18_branch2bxxx,res4b18_branch2c,res4b18_branch2cx,res4b18,res4b18x,res4b19_branch2a,res4b19_branch2ax,res4b19_branch2axxx,res4b19_branch2b,res4b19_branch2bx,res4b19_branch2bxxx,res4b19_branch2c,res4b19_branch2cx,res4b19,res4b19x,res4b20_branch2a,res4b20_branch2ax,res4b20_branch2axxx,res4b20_branch2b,res4b20_branch2bx,res4b20_branch2bxxx,res4b20_branch2c,res4b20_branch2cx,res4b20,res4b20x,res4b21_branch2a,res4b21_branch2ax,res4b21_branch2axxx,res4b21_branch2b,res4b21_branch2bx,res4b21_branch2bxxx,res4b21_branch2c,res4b21_branch2cx,res4b21,res4b21x,res4b22_branch2a,res4b22_branch2ax,res4b22_branch2axxx,res4b22_branch2b,res4b22_branch2bx,res4b22_branch2bxxx,res4b22_branch2c,res4b22_branch2cx,res4b22,res4b22x,res4b23_branch2a,res4b23_branch2ax,res4b23_branch2axxx,res4b23_branch2b,res4b23_branch2bx,res4b23_branch2bxxx,res4b23_branch2c,res4b23_branch2cx,res4b23,res4b23x,res4b24_branch2a,res4b24_branch2ax,res4b24_branch2axxx,res4b24_branch2b,res4b24_branch2bx,res4b24_branch2bxxx,res4b24_branch2c,res4b24_branch2cx,res4b24,res4b24x,res4b25_branch2a,res4b25_branch2ax,res4b25_branch2axxx,res4b25_branch2b,res4b25_branch2bx,res4b25_branch2bxxx,res4b25_branch2c,res4b25_branch2cx,res4b25,res4b25x,res4b26_branch2a,res4b26_branch2ax,res4b26_branch2axxx,res4b26_branch2b,res4b26_branch2bx,res4b26_branch2bxxx,res4b26_branch2c,res4b26_branch2cx,res4b26,res4b26x,res4b27_branch2a,res4b27_branch2ax,res4b27_branch2axxx,res4b27_branch2b,res4b27_branch2bx,res4b27_branch2bxxx,res4b27_branch2c,res4b27_branch2cx,res4b27,res4b27x,res4b28_branch2a,res4b28_branch2ax,res4b28_branch2axxx,res4b28_branch2b,res4b28_branch2bx,res4b28_branch2bxxx,res4b28_branch2c,res4b28_branch2cx,res4b28,res4b28x,res4b29_branch2a,res4b29_branch2ax,res4b29_branch2axxx,res4b29_branch2b,res4b29_branch2bx,res4b29_branch2bxxx,res4b29_branch2c,res4b29_branch2cx,res4b29,res4b29x,res4b30_branch2a,res4b30_branch2ax,res4b30_branch2axxx,res4b30_branch2b,res4b30_branch2bx,res4b30_branch2bxxx,res4b30_branch2c,res4b30_branch2cx,res4b30,res4b30x,res4b31_branch2a,res4b31_branch2ax,res4b31_branch2axxx,res4b31_branch2b,res4b31_branch2bx,res4b31_branch2bxxx,res4b31_branch2c,res4b31_branch2cx,res4b31,res4b31x,res4b32_branch2a,res4b32_branch2ax,res4b32_branch2axxx,res4b32_branch2b,res4b32_branch2bx,res4b32_branch2bxxx,res4b32_branch2c,res4b32_branch2cx,res4b32,res4b32x,res4b33_branch2a,res4b33_branch2ax,res4b33_branch2axxx,res4b33_branch2b,res4b33_branch2bx,res4b33_branch2bxxx,res4b33_branch2c,res4b33_branch2cx,res4b33,res4b33x,res4b34_branch2a,res4b34_branch2ax,res4b34_branch2axxx,res4b34_branch2b,res4b34_branch2bx,res4b34_branch2bxxx,res4b34_branch2c,res4b34_branch2cx,res4b34,res4b34x,res4b35_branch2a,res4b35_branch2ax,res4b35_branch2axxx,res4b35_branch2b,res4b35_branch2bx,res4b35_branch2bxxx,res4b35_branch2c,res4b35_branch2cx,res4b35,res4b35x,res5a_branch1,res5a_branch1x,res5a_branch2a,res5a_branch2ax,res5a_branch2axxx,res5a_branch2b,res5a_branch2bx,res5a_branch2bxxx,res5a_branch2c,res5a_branch2cx,res5a,res5ax,res5b_branch2a,res5b_branch2ax,res5b_branch2axxx,res5b_branch2b,res5b_branch2bx,res5b_branch2bxxx,res5b_branch2c,res5b_branch2cx,res5b,res5bx,res5c_branch2a,res5c_branch2ax,res5c_branch2axxx,res5c_branch2b,res5c_branch2bx,res5c_branch2bxxx,res5c_branch2c,res5c_branch2cx,res5c,res5cx,pool5,fc1000
0,7.324205399,13.27941895,0.191627771,0.123394087,0.168593526,0.129918098,0.236368582,0.145917431,0.17971763,0.067724712,0.172185153,0.095796682,0.061876707,0.052484192,0.144591287,0.242673486,0.08966627,0.15533258,0.186291441,0.055327784,0.112266675,0.15275085,0.070510186,0.028433401,0.092658997,0.168186486,0.124071255,0.184116676,0.246377796,0.101071805,0.2313039,0.337592691,0.172922269,0.057434335,0.180088311,0.273145586,0.187875241,0.150957659,0.388391286,0.108338587,0.130041048,0.069936171,0.11964979,0.130066082,0.072381586,0.040648036,0.142786145,0.465467095,0.255679309,0.175764158,0.154369235,0.063643679,0.114080742,0.189176291,0.072754838,0.026846316,0.121961847,0.335754037,0.273530811,0.257902503,0.191909909,0.071236074,0.122153729,0.200197995,0.067454919,0.026457367,0.147608086,0.362646312,0.280049562,0.128598914,0.097705275,0.021805884,0.030356422,0.06754376,0.021132927,0.007827275,0.03234902,0.298468888,0.277460605,0.262456775,0.227132201,0.090651713,0.149665907,0.251917243,0.104829811,0.046548322,0.223310113,0.436626017,0.320545763,0.513251543,0.326728523,0.136399835,0.347865671,0.558114052,0.182767436,0.067794949,0.365811795,0.586537004,0.394572288,0.476519823,0.295606256,0.076771952,0.141196445,0.371302813,0.147619858,0.058019843,0.270669073,0.556661725,0.409702688,0.51366508,0.340689898,0.096151136,0.227516636,0.401526153,0.19792442,0.081419505,0.395118207,0.691559136,0.522954047,0.40512374,0.721262395,0.401605248,0.333040833,0.144414425,0.278471172,0.331536442,0.076533049,0.040103909,0.32496199,0.883109868,0.487273395,0.282756835,0.195498511,0.073401608,0.065225296,0.105537139,0.0322247,0.013504763,0.102097958,0.539110243,0.435929894,0.290819317,0.229849443,0.085943662,0.086339831,0.158441082,0.048804972,0.023924055,0.168254972,0.536861837,0.454103678,0.52407676,0.362566024,0.141601264,0.307720929,0.5006091,0.086255446,0.052992374,0.41692102,0.708891571,0.518725038,0.299772203,0.260973871,0.127634406,0.129582107,0.23186104,0.067339242,0.031651065,0.220277667,0.624028981,0.467230886,0.372369409,0.28032738,0.118102171,0.165437564,0.278262109,0.073938519,0.030005449,0.240072682,0.606290996,0.462193698,0.410862863,0.237582102,0.051166132,0.073604338,0.226823211,0.05042262,0.022739869,0.200634271,0.579242885,0.461101681,0.332000107,0.242988631,0.081551954,0.121798389,0.175422549,0.031367864,0.015537505,0.161751866,0.543291211,0.447657496,0.369350284,0.292615682,0.116266631,0.164419636,0.301381201,0.055660933,0.027320808,0.288536876,0.625841737,0.484178811,0.349935651,0.271269619,0.107114881,0.159551725,0.244878918,0.037864842,0.024274008,0.237961903,0.598737895,0.474128455,0.339366674,0.235989064,0.088619389,0.143335924,0.193404973,0.034314182,0.017916845,0.165624976,0.555233479,0.469267398,0.273321182,0.240846261,0.072801046,0.08052551,0.151107401,0.038517427,0.014803958,0.129091829,0.530242682,0.452840596,0.311828643,0.226508439,0.064204067,0.087807328,0.196611017,0.030244237,0.01760768,0.175633416,0.539946854,0.454752445,0.378608704,0.236342564,0.049178518,0.07782729,0.201922879,0.042761549,0.018989077,0.198093057,0.558610857,0.449018598,0.311089993,0.223266214,0.060203183,0.077031687,0.193534598,0.036791652,0.01622878,0.15596801,0.530337453,0.429638505,0.34997353,0.250582576,0.063160472,0.081520788,0.224102974,0.04195359,0.018807814,0.171433628,0.523437798,0.431780636,0.445588708,0.22422041,0.029916508,0.071075164,0.401894897,0.114808276,0.045077976,0.372832507,0.67159301,0.488899708,0.419230551,0.254732877,0.047208883,0.075024083,0.311731875,0.065733798,0.027593,0.230854526,0.612226129,0.508106828,0.433721781,0.254055262,0.057877775,0.086051516,0.305987597,0.032352157,0.018874977,0.178842902,0.587437272,0.460068226,0.377592325,0.226804972,0.032518905,0.052701108,0.205440536,0.043848976,0.017793035,0.180223703,0.555377007,0.458544135,0.327264696,0.231074259,0.055680335,0.072075501,0.238634169,0.050177991,0.020336922,0.172836185,0.548484743,0.484680027,0.293523848,0.250512719,0.071628265,0.076823637,0.207531348,0.052218091,0.018719651,0.133831725,0.539070666,0.473699689,0.271586001,0.233879149,0.073467851,0.069748923,0.196648285,0.071240842,0.024454083,0.156130642,0.54226017,0.452378869,0.304423988,0.244440481,0.054087374,0.062272869,0.22658807,0.07970126,0.027775627,0.175479516,0.540359735,0.459072113,0.328786135,0.238477841,0.0513766,0.065482549,0.242689148,0.064300068,0.024154741,0.184562638,0.548652411,0.450600445,0.349592805,0.226341456,0.03312749,0.052773871,0.184512839,0.042859051,0.018274697,0.167569146,0.529462993,0.450008541,0.354945093,0.228294224,0.042967878,0.058758002,0.200311333,0.047448207,0.020973429,0.193144336,0.546494782,0.445688903,0.442192286,0.248080462,0.03368938,0.076652817,0.40965572,0.094563253,0.036475725,0.271713495,0.604860246,0.471594095,0.343321949,0.236829206,0.043589786,0.054155737,0.25424701,0.066710465,0.024608418,0.184145808,0.561162293,0.467169702,0.33979705,0.260681242,0.060567413,0.069333054,0.271596879,0.073512413,0.026572194,0.181759194,0.555080593,0.481717944,0.434328556,0.252075881,0.037615657,0.074098565,0.392014354,0.080915868,0.0347648,0.270024955,0.630447984,0.521282732,0.32388708,0.2705383,0.059918765,0.068126924,0.261776626,0.073847443,0.022770293,0.147629485,0.579516292,0.515053868,0.461470515,0.260811061,0.041050225,0.080941416,0.375418454,0.060523745,0.033707593,0.252107382,0.633428454,0.522896647,0.392115146,0.265391409,0.054718889,0.084674902,0.236257941,0.055254605,0.022750026,0.196189374,0.612526715,0.543452024,0.444220454,0.27584365,0.042077187,0.071268059,0.28279084,0.092544496,0.034910761,0.274917185,0.670358956,0.589749932,0.492812902,0.253285944,0.027399125,0.055739861,0.249598041,0.081374027,0.029726248,0.196335897,0.663954735,0.612141132,0.424250066,1.075146317,0.560587704,0.338113666,0.060792904,0.177733019,0.344616979,0.066705823,0.049905941,0.731088161,1.414340854,0.381898999,0.633722186,0.287204176,0.05289273,0.160538599,0.404049307,0.061109364,0.045206308,0.740999341,0.989328027,0.360179693,0.684053898,0.323966175,0.019156737,0.080462165,0.262173563,0.050216995,0.032906335,0.456616998,0.736122429,0.228190184,0.187042937,0.818874538
0.05,7.037222385,12.80221081,0.184946314,0.119406007,0.162113488,0.124654137,0.226601169,0.140957117,0.173653618,0.065097988,0.165049031,0.091956384,0.059498813,0.05003538,0.137939274,0.233806372,0.087053962,0.151242048,0.180959776,0.053749099,0.110989355,0.151166216,0.069783911,0.028140364,0.091898941,0.165108547,0.121393338,0.181026965,0.242355362,0.099368721,0.228907183,0.334352136,0.171224728,0.056839917,0.178374052,0.269179106,0.184769392,0.148421928,0.38210848,0.104968399,0.126090974,0.067141563,0.112429775,0.121949002,0.068367377,0.038104594,0.133846015,0.453540564,0.250290424,0.171303496,0.15070191,0.062014643,0.109608464,0.181732684,0.069798507,0.02568515,0.116638981,0.326960593,0.266788751,0.253278702,0.188474298,0.070608169,0.123905942,0.203137711,0.06815131,0.026797907,0.149389192,0.357650042,0.274980754,0.12471357,0.094734266,0.02093084,0.029049087,0.064398773,0.020657465,0.00780433,0.032255653,0.293464363,0.27256453,0.254621238,0.220300034,0.088219173,0.145081401,0.243811309,0.101105399,0.044944998,0.215879872,0.426327378,0.313671201,0.503297031,0.320459634,0.134039581,0.342614621,0.549709141,0.179867893,0.066759691,0.360359043,0.575815976,0.387601435,0.467666626,0.290122896,0.075985044,0.139734194,0.36768505,0.146359399,0.05784462,0.270000666,0.54993546,0.40388754,0.507891119,0.336443871,0.095529243,0.227115944,0.401942432,0.197752133,0.081064612,0.393632799,0.684817255,0.51691395,0.399194568,0.710875869,0.391903162,0.325349063,0.141030267,0.270982593,0.322885543,0.074348658,0.039050203,0.316637278,0.867520869,0.479710937,0.281060278,0.194017842,0.072710827,0.067293845,0.109316863,0.03312635,0.014512667,0.108825274,0.534854949,0.431236982,0.286194324,0.226283014,0.084663458,0.085791074,0.15700309,0.04839598,0.023740362,0.16711694,0.531310618,0.449211836,0.508013904,0.351467043,0.136670604,0.292398751,0.475973368,0.082106426,0.049786452,0.392011434,0.686520576,0.508041203,0.295869082,0.257055104,0.126335219,0.130252123,0.2329261,0.067571372,0.031608917,0.220174789,0.61438179,0.458863735,0.365970314,0.27557832,0.115949944,0.161651865,0.271852016,0.071892828,0.029293099,0.234045491,0.593479156,0.453187436,0.402221382,0.232551619,0.049826447,0.070912324,0.218393624,0.048566099,0.021747103,0.192270204,0.565211713,0.450871438,0.32917574,0.240952,0.08070197,0.122723162,0.176723331,0.031600948,0.015733136,0.163793966,0.53515619,0.439821899,0.362263024,0.286977202,0.113803513,0.1601419,0.293446392,0.054081023,0.026093492,0.275743395,0.609163284,0.473531067,0.346666038,0.268726826,0.105671532,0.157616928,0.241941646,0.037450325,0.024166964,0.236869365,0.588237703,0.464584887,0.337489158,0.234723479,0.087936901,0.143322095,0.193380594,0.034288336,0.017836191,0.165050358,0.545745432,0.460675061,0.271442562,0.239142925,0.072322764,0.080478825,0.151084214,0.038431823,0.014857579,0.129450396,0.521966279,0.445054382,0.310848385,0.225650191,0.06416817,0.088735133,0.198688835,0.030606875,0.017835286,0.177827731,0.533521235,0.447906524,0.377631038,0.235708833,0.049030747,0.078193843,0.20294641,0.042912785,0.019207707,0.199779525,0.552798927,0.442877948,0.309030235,0.221747085,0.059734482,0.076905243,0.193303987,0.036638249,0.016215935,0.155669928,0.523974895,0.423628002,0.348093837,0.249194697,0.062863939,0.081447512,0.223866582,0.041960783,0.018820964,0.171504796,0.517355442,0.425929099,0.438619882,0.220665976,0.029362565,0.069480084,0.392783493,0.11200124,0.044107124,0.364813149,0.65946424,0.479841501,0.412025303,0.250397921,0.046221685,0.072925799,0.302956432,0.064189047,0.026899733,0.225083113,0.599809527,0.49810794,0.423721105,0.248194098,0.056648336,0.08386039,0.298339695,0.031807125,0.018654246,0.176784009,0.576963603,0.451516241,0.37015456,0.222285822,0.031981479,0.0521443,0.203169465,0.043011315,0.017682301,0.178757295,0.546370268,0.45058009,0.32143876,0.22686182,0.054764181,0.071855485,0.237884656,0.049839001,0.020225421,0.171874642,0.540054023,0.476827353,0.287531078,0.245371759,0.070311718,0.075192265,0.203094214,0.051064041,0.018378094,0.131326616,0.530037463,0.465565026,0.267376453,0.230048582,0.072287999,0.068614803,0.193385452,0.06985414,0.024007967,0.153408706,0.532975912,0.444484204,0.300275952,0.241096243,0.05351039,0.062004376,0.225604624,0.079268686,0.027909838,0.175980076,0.533110261,0.452132434,0.32239452,0.233836383,0.050430931,0.063990079,0.236869693,0.06347058,0.023896135,0.182519138,0.540438533,0.443337858,0.343984634,0.222622991,0.032678708,0.05248354,0.183454245,0.042455707,0.018088259,0.165884078,0.521300972,0.442777246,0.349931985,0.225106984,0.042339638,0.058047507,0.197845653,0.046945687,0.020651395,0.190459818,0.538040876,0.438404799,0.433994591,0.243383765,0.032897573,0.074949414,0.400394738,0.093040884,0.03583587,0.266927987,0.594979942,0.464644611,0.339875013,0.234589905,0.043075424,0.053660929,0.251945674,0.06602592,0.024392294,0.182536185,0.55355525,0.460597903,0.334232211,0.25648284,0.059636302,0.068645187,0.269027084,0.07295873,0.026481302,0.181058809,0.548263371,0.475616693,0.428846449,0.248991504,0.037025489,0.073704183,0.389722794,0.079811014,0.034336403,0.26648435,0.622347176,0.515306771,0.317259371,0.265065342,0.058136251,0.065367594,0.251075327,0.072015971,0.0222874,0.144482598,0.571692586,0.508483291,0.452767313,0.255958021,0.040131532,0.078202456,0.36286217,0.058738947,0.032513414,0.24338977,0.621597767,0.515675247,0.386485755,0.261578232,0.053827703,0.083238341,0.23233515,0.054173581,0.022338822,0.192586958,0.603229821,0.535664797,0.439537346,0.272998095,0.041575078,0.070772946,0.28085047,0.091995403,0.034833085,0.274192065,0.663189411,0.583301127,0.484416813,0.249114975,0.026811488,0.054097336,0.242486954,0.080246933,0.029349122,0.193777278,0.656217754,0.605193019,0.418212354,1.059922695,0.555707395,0.335222453,0.060137849,0.175920233,0.341143817,0.066241272,0.049561288,0.725974441,1.397139549,0.377080649,0.626132667,0.283777744,0.052379876,0.160354257,0.403593719,0.060922667,0.044891007,0.735809326,0.980516315,0.356282711,0.675920784,0.320023894,0.018938793,0.078688249,0.25633347,0.049638927,0.032638442,0.452785194,0.7290622,0.225468144,0.183273643,0.806461573
