abs_diff_of_means,data,conv1_1,relu1_1,conv1_2,relu1_2,pool1,conv2_1,relu2_1,conv2_2,relu2_2,pool2,conv3_1,relu3_1,conv3_2,relu3_2,conv3_3,relu3_3,pool3,conv4_1,relu4_1,conv4_2,relu4_2,conv4_3,relu4_3,pool4,conv5_1,relu5_1,conv5_2,relu5_2,conv5_3,relu5_3,pool5,fc6,relu6,fc7,relu7,fc8
0.5,4.999780655,3.495481491,1.833368063,12.92930889,8.64981842,12.73511219,33.40119171,18.30666351,52.19996262,22.19895744,37.85780716,74.57715607,29.99519157,82.82295227,35.67995071,91.29827118,28.40027428,47.92783356,92.40250397,26.84500122,66.48698425,15.88947868,38.97193146,5.581712246,10.02214813,25.15591621,5.327233791,12.75236702,2.595523357,6.107323647,0.709318995,1.179822326,3.063070536,0.675303042,0.73303926,0.158644393,0.412889212
0.55,4.414640427,3.124804974,1.654185414,11.83989811,7.961764812,11.66335011,30.26875305,16.90658569,48.05002213,20.51399803,35.01593018,68.97827911,27.78588295,77.10553741,33.2571106,85.80583191,26.42910385,44.78577423,86.73718262,25.02672577,63.04032898,14.89164543,37.2919426,5.258188725,9.461398125,24.12025642,5.058970451,12.22218513,2.479007006,5.840320587,0.680771828,1.132585168,2.965135574,0.657880604,0.740749002,0.154873818,0.399443865
0.6,3.84865284,2.772553682,1.478617191,10.61440754,7.190596581,10.48369598,27.06149864,15.32770538,43.74113464,18.75333786,32.00320053,62.92217255,25.44319916,70.80845642,30.6529789,79.55587006,24.28156853,41.32089615,80.37220001,23.02571487,59.03369141,13.7729578,35.27189255,4.886623383,8.819862366,22.93055534,4.758398056,11.62903118,2.341650486,5.537942886,0.645614326,1.075351,2.851643801,0.636248887,0.750630915,0.149893165,0.385326385
0.65,3.304009914,2.44453311,1.30836606,9.410107613,6.413826942,9.293165207,23.87552261,13.66051292,39.28005219,16.91239929,28.79355621,56.46268082,22.93658257,63.89976883,27.79621506,72.35111237,21.9147625,37.39268112,72.960289,20.77914238,54.12449265,12.46865082,32.67808151,4.436681747,8.042358398,21.21572304,4.363156796,10.80900192,2.157371998,5.128368378,0.598350227,0.997114062,2.675028324,0.598683119,0.736206949,0.140802652,0.359553218
0.7,2.828164816,2.173026323,1.162932873,8.389018059,5.740718842,8.242526054,21.07783127,12.13796043,35.27532578,15.24874973,25.83273888,50.43086243,20.59496117,57.26628113,25.03425407,65.08994293,19.63247108,33.50559998,65.31417084,18.53363037,48.75383759,11.11850262,29.64982224,3.957620382,7.205592632,19.15876579,3.909487247,9.771835327,1.934491038,4.622426987,0.537593544,0.894287109,2.411585093,0.543675661,0.686481833,0.127489313,0.323503196
0.75,2.352439404,1.920589805,1.024786234,7.416958332,5.060108185,7.183042526,18.33343697,10.57301807,31.19151306,13.53581142,22.76022339,44.00271988,18.07530022,49.91444016,21.94865417,56.78516769,17.1413765,29.18496895,56.35266495,15.98369503,42.20132065,9.544285774,25.73777771,3.376761913,6.170298576,16.42612267,3.320670366,8.349951744,1.641134977,3.946879148,0.453668803,0.753869832,2.039459467,0.464165092,0.587891519,0.107840523,0.272271156
0.8,1.924226761,1.716816783,0.910268307,6.617256641,4.467710972,6.250754356,16.00711441,9.193930626,27.65997887,12.05250645,20.01259422,38.01753998,15.72933006,42.79995346,18.96225739,48.65085983,14.79446316,25.03912163,47.16600418,13.45593262,35.22436905,7.9441576,21.37983322,2.775475979,5.076017857,13.38879681,2.664830208,6.690364838,1.304470897,3.16873765,0.35579288,0.593391001,1.599511743,0.365833282,0.442754567,0.082992353,0.20616667
0.85,1.559729695,1.573635221,0.826293349,6.044847965,4.007917881,5.513901234,14.28491116,8.109745979,24.99061394,10.92755795,17.85434532,33.07633209,13.77667713,36.52443314,16.3449688,41.2468338,12.77867317,21.38514137,38.49319458,11.14626408,28.35995293,6.462190151,17.0133152,2.210116863,4.031942844,10.29902363,2.041475773,4.999228477,0.977105916,2.382688046,0.256692797,0.431951821,1.168443561,0.268859178,0.299781114,0.058972005,0.145090893
0.9,1.298668742,1.510351062,0.783930182,5.783855915,3.745445967,5.085586071,13.48752499,7.519837856,23.72843933,10.41085911,16.72878265,30.15314293,12.66541004,32.36544037,14.66667366,36.09241867,11.52427197,19.0429821,32.17598724,9.526069641,22.9037838,5.42595005,13.49116611,1.83129406,3.321046829,8.003336906,1.637489438,3.859650612,0.765849471,1.864013314,0.198409334,0.332029223,0.900346339,0.208722413,0.215140283,0.044800021,0.106312938
0.95,1.141043544,1.525975585,0.783042073,5.824944973,3.67701292,4.959950447,13.6258707,7.432963371,23.91155624,10.5176878,16.65444374,29.49889946,12.48169899,30.79929161,14.0987072,33.57644653,11.17965221,18.23521233,28.85366058,8.825174332,19.62252045,5.032754898,11.55325508,1.735422254,3.122668266,7.092439651,1.573713183,3.677136183,0.75622946,1.800062418,0.197267264,0.323574871,0.856044114,0.197101355,0.216227502,0.045645304,0.107541345
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
