abs_diff_of_means,data,conv1_1,relu1_1,conv1_2,relu1_2,pool1,conv2_1,relu2_1,conv2_2,relu2_2,pool2,conv3_1,relu3_1,conv3_2,relu3_2,conv3_3,relu3_3,pool3,conv4_1,relu4_1,conv4_2,relu4_2,conv4_3,relu4_3,pool4,conv5_1,relu5_1,conv5_2,relu5_2,conv5_3,relu5_3,pool5,fc6,relu6,fc7,relu7,fc8
0,2.943153381,1.609174252,0.79164809,5.101377487,3.579242229,4.480103016,13.00240898,6.36557579,20.11705017,8.694540024,13.47901535,27.30561447,11.45288849,29.34086037,11.39044571,26.45662308,8.421906471,14.50967503,25.66492462,8.831254959,20.42583275,5.152385712,12.48968506,1.62529242,3.149693966,8.91941452,2.028176069,5.256709576,0.986928344,2.85697031,0.157358915,0.28330797,1.439482212,0.501586199,0.457561642,0.184562802,0.427715003
0.05,2.800615072,1.535681009,0.759208977,4.913608074,3.440480232,4.349813461,12.7019968,6.265526772,19.61690903,8.452080727,13.22188663,26.98807144,11.32910252,29.16040611,11.26770496,26.25163651,8.306666374,14.32758904,25.30435944,8.713629723,20.21343422,5.057316303,12.22367001,1.597569108,3.103168011,8.866584778,2.01064539,5.282941341,0.99758023,3.069980621,0.161898971,0.289358169,1.490759492,0.514574945,0.479633123,0.19340843,0.451473892
0.1,2.659199715,1.457183957,0.72405678,4.71502018,3.29411912,4.217467785,12.41790771,6.186234951,19.14179611,8.234884262,13.01806641,26.86382866,11.29529095,29.22923279,11.27459049,26.47745895,8.293120384,14.34519005,25.47141075,8.732372284,20.3927021,5.036057472,12.19253254,1.600081921,3.113608837,8.955558777,2.028423548,5.407605648,1.019287825,3.317168951,0.166518465,0.296977788,1.514717221,0.5198192,0.491375804,0.197538614,0.467765927
0.15,2.50769949,1.372909427,0.685740352,4.499147415,3.132152319,4.062806606,12.06242561,6.057283878,18.46576118,7.914768219,12.66827011,26.40526772,11.09420109,29.02784729,11.17916203,26.50612831,8.230313301,14.28372383,25.48883247,8.713497162,20.51730728,5.009231091,12.21160984,1.593526721,3.109185696,9.154381752,2.069195747,5.661267281,1.064838052,3.684100151,0.174776718,0.309188008,1.573554158,0.538148344,0.515570223,0.206991985,0.492443293
0.2,2.354983807,1.288288713,0.647525966,4.284116268,2.968794584,3.895199776,11.63989544,5.871220589,17.59656334,7.501200676,12.12612724,25.59633636,10.71593857,28.54063606,10.9488554,26.18844986,8.089295387,14.08839893,25.38661575,8.677167892,20.55160141,5.013251305,12.19995117,1.578189731,3.094245672,9.352762222,2.110982895,5.931082726,1.105445504,3.945421696,0.182740927,0.321106374,1.624154568,0.554718256,0.539364517,0.216120496,0.513844669
0.25,2.202447414,1.203653574,0.609748125,4.06490612,2.808603048,3.71985054,11.16182518,5.64812851,16.64370155,7.062691689,11.52659416,24.6425724,10.27938366,27.97254753,10.68935394,25.7856617,7.966451645,13.89951706,25.39493752,8.664149284,20.67173195,5.064817905,12.27884102,1.576259971,3.114728689,9.44493866,2.14051342,6.033322811,1.123837352,3.992477179,0.185055047,0.324866891,1.593902826,0.547074378,0.538366973,0.215194479,0.505844176
0.3,2.062121391,1.126660824,0.575943828,3.858921051,2.659939766,3.546871901,10.67061806,5.424117088,15.74474812,6.668279648,10.96427822,23.67083549,9.864439964,27.35965347,10.42582989,25.42194939,7.883582115,13.76998997,25.38267517,8.595472336,20.6334095,5.07075119,12.28290081,1.573263407,3.11971736,9.432292938,2.156112432,5.999803066,1.122856736,3.925952435,0.178460106,0.313475698,1.50506568,0.521690726,0.51876545,0.206597164,0.475796193
0.35,1.910069942,1.042959571,0.539142668,3.63248992,2.498255491,3.347903252,10.08964539,5.178037167,14.79726696,6.265258789,10.38359928,22.64632034,9.437077522,26.66464043,10.14259911,25.08094215,7.783129215,13.61942673,25.43318939,8.552062035,20.60746956,5.075962067,12.32011318,1.592406154,3.174366236,9.612752914,2.222758532,6.101448059,1.141805649,3.86001277,0.177684277,0.314244628,1.499205947,0.523807287,0.516821146,0.20793958,0.474250972
0.4,1.757978559,0.959407806,0.50201267,3.403718948,2.333312988,3.134412289,9.450622559,4.908046722,13.80279636,5.846533775,9.761693001,21.50724983,8.960965157,25.72407341,9.76479435,24.51088905,7.591238976,13.3311348,25.21548462,8.407641411,20.3310051,4.979343414,12.18007374,1.593395829,3.181029558,9.735407829,2.266633987,6.200531006,1.156428576,3.794029474,0.179331258,0.318149507,1.529172897,0.53439641,0.517988026,0.209880129,0.480344892
0.45,1.605774283,0.875770867,0.463911414,3.181287527,2.179725647,2.922996283,8.773583412,4.629833698,12.84497547,5.443621159,9.136159897,20.23213959,8.411185265,24.4280777,9.208202362,23.45038414,7.225154877,12.70831966,24.26066208,8.012505531,19.56220055,4.726188183,11.72370243,1.541929603,3.07262373,9.489533424,2.207650423,6.05555439,1.123995066,3.66194725,0.176381767,0.313822597,1.494886279,0.522320926,0.504974067,0.205101952,0.469536722
0.5,1.464750767,0.798622847,0.429245472,2.981872559,2.047771692,2.73190999,8.135181427,4.368401527,11.98279095,5.093221188,8.560481071,19.00185776,7.889540195,23.09892273,8.645370483,22.31790161,6.804148197,11.99254704,23.08374786,7.563011169,18.69169998,4.45875597,11.21496487,1.468055248,2.915552855,9.082180977,2.101543188,5.806520939,1.072453499,3.543310165,0.169582874,0.302358538,1.420323491,0.49861604,0.481736094,0.196013063,0.450992763
0.55,1.3125,0.714873314,0.389180928,2.782615423,1.918569326,2.53272891,7.412090778,4.057391644,11.00908756,4.700994492,7.902190685,17.56895256,7.29406786,21.49396706,7.999001026,20.96165085,6.295483589,11.14122009,21.67110825,7.038543224,17.65540886,4.157359123,10.62715626,1.378004074,2.727166653,8.605428696,1.974475265,5.528841019,1.013106942,3.45407176,0.160805628,0.287039518,1.330118418,0.470866919,0.454304338,0.185263008,0.426658243
0.6,1.160315633,0.631700099,0.347757429,2.4839077,1.727842331,2.270471096,6.598941803,3.647900581,9.923471451,4.256935596,7.167960644,15.94050407,6.628624916,19.64907455,7.295522213,19.32856369,5.712292671,10.16177177,20.07585526,6.4780159,16.48617172,3.850178242,10.05655861,1.288391232,2.55103755,8.232325554,1.870812297,5.347008705,0.971710026,3.442584991,0.154809147,0.276509792,1.281776905,0.456177056,0.440968871,0.180069581,0.417779684
0.65,1.008118033,0.54842627,0.303893924,2.167714834,1.522537231,1.988457561,5.737304688,3.197688818,8.738384247,3.768769264,6.3404603,14.08620167,5.879764557,17.52198219,6.514225006,17.42712975,5.071270466,9.057649612,18.1772728,5.831018448,15.04521942,3.486466408,9.350379944,1.178124189,2.335650444,7.709481239,1.733765841,5.091500282,0.914845526,3.356333733,0.145824119,0.260984033,1.211436033,0.432246745,0.417799503,0.170724645,0.398335516
0.7,0.867413342,0.471757144,0.26243642,1.867887497,1.324862599,1.71999681,4.929824352,2.765380144,7.604352474,3.297562361,5.541292191,12.27170372,5.14481163,15.39794922,5.746596813,15.43450451,4.43638134,7.941828728,16.14582825,5.157599449,13.48019695,3.112712622,8.609480858,1.063909054,2.112785578,7.146895409,1.585821986,4.82786417,0.854761243,3.223514557,0.135947943,0.24342984,1.138432026,0.405565172,0.391329676,0.160484567,0.376935482
0.75,0.715468228,0.389225721,0.217534021,1.539097667,1.099095106,1.415262818,4.028864861,2.267662764,6.310815811,2.753774881,4.613722801,10.17323017,4.292116165,12.89935684,4.847499847,13.05713654,3.720809698,6.674623013,13.73153019,4.382013321,11.60886383,2.685695648,7.626478672,0.931715369,1.852812529,6.439144135,1.413173079,4.472733021,0.776151836,2.989973307,0.122839928,0.220488757,1.039010763,0.369584024,0.355622381,0.1463238,0.344309568
0.8,0.56292516,0.306921542,0.172510549,1.212080359,0.871050596,1.109762669,3.13500905,1.767825365,5.013987064,2.204672337,3.672140837,8.046644211,3.422345161,10.32548523,3.919972658,10.55957127,3.007051706,5.385003567,11.19484711,3.587708712,9.64145565,2.24173069,6.480862141,0.78979975,1.582034111,5.645278454,1.226143837,4.023259163,0.685232043,2.659989595,0.108556218,0.194783509,0.926228642,0.328734189,0.315573484,0.129915252,0.307547122
