abs_diff_of_means,data,conv1,relu1,pool1,norm1,conv2,relu2,pool2,norm2,conv3,relu3,conv4,relu4,conv5,relu5,pool5,fc6,relu6,fc7,relu7,fc8
Edge Blocked,0.396320522,1.070821762,0.488990843,0.819180787,0.346904278,1.498191237,0.499236733,1.071554542,0.796390235,2.423129082,0.670637667,1.754955173,0.389715791,1.340417027,0.067942947,0.185195148,0.667160451,0.187885568,0.24793905,0.0492399,0.203275383
Normal,0.819383264,0.898385406,0.444118917,0.51019913,0.481963009,1.430169702,0.329015821,0.446186751,0.429238439,1.240768909,0.313188106,0.736637592,0.17514208,0.521374047,0.041373968,0.084581591,0.267616421,0.082042642,0.108277209,0.033401262,0.09995687
