abs_diff_of_means,data,conv1_1,relu1_1,conv1_2,relu1_2,pool1,conv2_1,relu2_1,conv2_2,relu2_2,pool2,conv3_1,relu3_1,conv3_2,relu3_2,conv3_3,relu3_3,pool3,conv4_1,relu4_1,conv4_2,relu4_2,conv4_3,relu4_3,pool4,conv5_1,relu5_1,conv5_2,relu5_2,conv5_3,relu5_3,pool5,fc6,relu6,fc7,relu7,fc8
0.5,3.654310226,4.503553867,2.344118595,18.22161865,11.25328636,16.02143478,55.936409,28.82573891,99.78387451,42.89437103,73.275383,149.3742218,62.71905518,163.0981903,69.01143646,172.6212463,56.14616394,101.6440353,193.974762,63.25572586,155.7141418,35.15929794,83.98317719,10.20500469,20.47956657,53.84317017,11.30125046,30.18967247,5.117375374,13.45036125,0.559273839,0.78458041,3.523126125,1.224191189,1.15705061,0.249404624,0.555733263
0.55,3.262396336,4.027382851,2.106076002,16.46383476,10.21584034,14.61200237,50.9292984,26.29456902,90.46273804,38.84646225,66.92707825,138.5313263,57.58175659,151.9325562,64.17785645,161.1353607,52.04382706,94.35174561,181.0570831,58.92235184,147.7528229,32.91801834,79.43515778,9.619875908,19.35135269,51.16455078,10.76778698,28.70716667,4.840772152,12.89654446,0.544258118,0.753575325,3.262583256,1.127067804,1.028627157,0.225934327,0.485908777
0.6,2.870940924,3.55196023,1.865004897,14.6256752,9.138884544,13.11560345,45.62275696,23.66589546,81.22281647,34.85293961,60.47737885,126.837471,52.16051483,140.0613098,58.96474457,148.8455658,47.54612732,86.30505371,166.346344,53.96924973,137.5145416,30.24531555,73.79156494,8.906917572,17.95532036,47.68331146,10.07897282,26.93142128,4.514732361,12.16731071,0.524854958,0.722194135,3.104345083,1.044085145,0.949435115,0.20503138,0.439176261
0.65,2.480727911,3.078872919,1.621389747,12.73511505,8.020519257,11.54277229,40.07086563,20.92494965,71.8850708,30.83910179,53.82749557,114.2165375,46.54497528,127.6063461,53.50499725,135.883728,42.8001976,77.84460449,150.6704102,48.71169662,125.5772552,27.27128983,67.26976776,8.06415081,16.32695961,43.53652191,9.201350212,24.92656898,4.128166199,11.34309769,0.495254815,0.679913163,3.040789604,0.986401021,0.94489944,0.186489716,0.404105932
0.7,2.120509148,2.642786026,1.39462018,10.9600153,6.95386219,10.02900505,34.76422501,18.28462029,63.00363159,27.04003334,47.40514374,101.6460495,41.16095352,115.3750229,48.21418762,123.1242828,38.23163986,69.68549347,135.3559875,43.61766434,113.3789749,24.33815956,60.60699844,7.197080135,14.63385105,39.12382507,8.260505676,22.78248596,3.713951588,10.4073658,0.456693232,0.630282342,2.969334841,0.939866006,0.976753831,0.172624916,0.38058731
0.75,1.733278871,2.175395489,1.150341749,9.030314445,5.766931534,8.333443642,28.84362602,15.30187035,52.97385025,22.74043846,40.06773758,86.95589447,35.05213165,100.7773819,42.02071762,107.9346313,32.98876953,60.2566185,117.4798126,37.7756691,98.8879776,20.93689919,52.65558243,6.157085896,12.58668613,33.69151688,7.091117859,19.94202995,3.179172754,9.101616859,0.399020106,0.553376675,2.747742653,0.866087973,0.973352253,0.155639842,0.349679619
0.8,1.349722266,1.714349508,0.908387721,7.10989809,4.566341877,6.598921776,22.76544571,12.187747,42.47125244,18.26539803,32.34059525,71.17484283,28.66789436,84.61032867,35.28540421,91.14862061,27.46109772,50.29423904,98.3436203,31.65385818,83.17526245,17.39533806,44.09901047,5.058795929,10.40079117,27.98886871,5.824176788,16.70661736,2.575468302,7.594226837,0.325578392,0.454508483,2.28949666,0.73220396,0.843794703,0.132976741,0.299577087
0.85,0.973812163,1.266634226,0.67239207,5.227334023,3.371950626,4.858171463,16.62696648,8.994355202,31.60420227,13.67410088,24.332407,54.49764252,22.03830528,66.68193817,27.91988754,72.51346588,21.5982933,39.65156174,77.73433685,25.14959335,65.994133,13.72655296,34.82551575,3.935533524,8.153416634,22.08736801,4.491549492,13.11375237,1.939269423,6.017709732,0.244240627,0.34053126,1.668461084,0.548672974,0.622769594,0.104970969,0.235269442
0.9,0.641754329,0.87961638,0.467720032,3.589181662,2.317614317,3.306643009,11.05390072,6.061032772,21.51490211,9.402597427,16.72960472,38.13285828,15.49104118,47.33650589,19.94075775,52.04531097,15.40559769,28.32508659,55.63512421,18.11610413,47.15077972,9.867937088,24.80589104,2.80096674,5.844207287,15.87462234,3.163687468,9.276913643,1.333576083,4.297135353,0.168024838,0.231838882,1.097146392,0.372040838,0.405154049,0.075308144,0.171444908
0.95,0.314825147,0.526442647,0.279951692,2.109816313,1.3443501,1.852246761,5.682011127,3.207889557,11.52095222,5.149488926,9.06983757,20.53052711,8.419513702,24.49080467,10.42484856,27.01922226,8.086035728,14.88383675,28.94288635,9.537697792,23.55899811,5.239325047,12.49567032,1.479077101,3.097478151,8.162226677,1.668130398,4.615592957,0.677749693,2.054275513,0.087188691,0.119280539,0.544372201,0.186453983,0.196891114,0.038056515,0.085665137
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
