abs_diff_of_means,data,conv1_1,relu1_1,conv1_2,relu1_2,pool1,conv2_1,relu2_1,conv2_2,relu2_2,pool2,conv3_1,relu3_1,conv3_2,relu3_2,conv3_3,relu3_3,pool3,conv4_1,relu4_1,conv4_2,relu4_2,conv4_3,relu4_3,pool4,conv5_1,relu5_1,conv5_2,relu5_2,conv5_3,relu5_3,pool5,fc6,relu6,fc7,relu7,fc8
Edge Blocked,0.301897317,0.663728654,0.342407942,2.654168367,1.650871754,2.037177801,6.418064594,3.557736158,10.37273884,4.752708435,6.794864655,14.68475819,7.742556095,19.46382713,9.091674805,20.61128044,5.995739937,9.35240078,19.73995018,7.868976116,18.0884037,4.816978931,11.96820927,1.296265483,2.547439814,7.267502308,1.836422324,4.574726105,0.695587099,2.044209003,0.058800377,0.109774455,0.546605229,0.282125413,0.200101957,0.092665419,0.194243893
Normal,0.866071403,0.556825817,0.289615363,1.992696047,1.56602478,1.580842018,4.938354015,3.623444557,13.64122772,6.131523132,7.468839645,11.35557079,6.449354649,14.1166048,7.368618488,16.63257408,4.101462841,5.338392735,9.059020996,3.630225897,7.21171093,1.927787662,4.226982117,0.390333682,0.600250423,1.817612052,0.444615334,1.01602447,0.176607594,0.499613017,0.01453208,0.024136091,0.113692753,0.072438136,0.059443533,0.032387327,0.076163679
