abs_diff_of_means,data,conv1_1,relu1_1,conv1_2,relu1_2,pool1,conv2_1,relu2_1,conv2_2,relu2_2,pool2,conv3_1,relu3_1,conv3_2,relu3_2,conv3_3,relu3_3,pool3,conv4_1,relu4_1,conv4_2,relu4_2,conv4_3,relu4_3,pool4,conv5_1,relu5_1,conv5_2,relu5_2,conv5_3,relu5_3,pool5,fc6,relu6,fc7,relu7,fc8
0.5,4.834243298,5.023155212,2.601377249,19.62787437,12.55602741,18.46476555,56.84007263,29.453125,89.09420013,38.35389709,64.43791962,134.4174347,55.71183395,153.9328918,59.86952972,148.8894958,48.68806839,83.53296661,145.8380127,42.15252304,99.69470215,24.93520546,57.96672821,8.005533218,15.41178036,33.81842422,7.031694889,17.02376175,3.324845552,8.542782784,0.593872368,1.0476408,2.569552183,0.571587026,0.579971969,0.248207837,0.566928446
0.55,4.335299969,4.504784584,2.344998837,17.84343338,11.46884251,16.90283012,51.73797607,27.07662773,81.75244904,35.22661591,59.50928879,124.8482742,51.74456787,144.0960999,55.9017067,140.4178619,45.3819046,78.20542908,137.8496552,39.59111404,94.91741943,23.47113609,55.63968277,7.535167694,14.55805588,32.37124634,6.666306973,16.20995331,3.150455475,8.161645889,0.564109862,0.995096624,2.47104311,0.537595928,0.547856688,0.2341322,0.53012538
0.6,3.832629204,3.980634928,2.081475258,15.88948154,10.27497864,15.17033195,46.26495743,24.40933418,73.76438904,31.83491135,54.04516983,113.7731323,47.22299576,132.3703003,51.2858429,129.973587,41.50734329,71.8796463,127.9079971,36.50709152,88.74846649,21.67274666,52.59324646,6.931149006,13.459692,30.46020508,6.19139576,15.15847206,2.92403245,7.65857935,0.525004268,0.929122329,2.324839354,0.487571329,0.498660505,0.212871149,0.477874458
0.65,3.331911564,3.46040988,1.814569235,13.87979317,9.031229973,13.34370518,40.56414032,21.54450798,65.23902893,28.21734047,48.06842804,101.466835,42.21636963,118.9774704,46.11882782,117.640274,37.13818359,64.69049072,116.0389633,32.95184326,81.19156647,19.57964134,48.88610458,6.227560997,12.16175938,28.08054924,5.60616827,13.87992668,2.643223286,7.057432652,0.47810775,0.850857019,2.132594109,0.426723659,0.436606824,0.186702654,0.420207679
0.7,2.867406845,2.978088379,1.564439416,11.97894955,7.83773756,11.57910156,35.10256958,18.74038315,56.88890076,24.65340042,42.11252213,89.05080414,37.15386963,105.1937485,40.83006668,104.5415802,32.70716095,57.2903595,103.5464935,29.32154083,73.12818146,17.46182251,44.87101746,5.526710987,10.85070324,25.53124809,5.003379822,12.50347137,2.348902225,6.411543846,0.424120218,0.758616984,1.90481329,0.368344039,0.379011482,0.162303627,0.368393034
0.75,2.365951777,2.455782413,1.292406559,9.893313408,6.499332905,9.595712662,29.03510666,15.56400204,47.37133408,20.55653572,35.22661591,74.58695221,31.22904396,88.82264709,34.54845428,88.68984985,27.54636192,48.52393723,88.37987518,25.007061,63.13050079,14.94588661,39.48784637,4.700203419,9.275447845,22.18992615,4.281578064,10.73329926,1.998821616,5.63515377,0.356681854,0.641442657,1.6159513,0.302241445,0.309959471,0.131570131,0.297550142
0.8,1.863779545,1.936505079,1.021173954,7.799302578,5.140674114,7.568949223,22.85504532,12.28783035,37.5195694,16.28659439,27.97161674,59.266819,24.90075684,71.06589508,27.71408653,71.26861572,22.05374527,39.04678345,71.56964111,20.30517387,51.70985031,12.19381809,32.91002274,3.815845013,7.56269455,18.38384628,3.506624222,8.782075882,1.635098934,4.741571903,0.286426544,0.515448093,1.311599374,0.239637733,0.24898006,0.101401635,0.226112857
0.85,1.363560319,1.418375969,0.750042439,5.698573589,3.765200138,5.511179924,16.59527397,8.943268776,27.46403694,11.92465019,20.49246979,43.3468895,18.272295,52.2530098,20.45851517,52.67283249,16.29182816,28.94101715,53.18141174,15.16925144,38.82262802,9.170089722,25.09604645,2.860017061,5.686779976,13.99520683,2.645702839,6.635162354,1.239462614,3.628253222,0.215251073,0.388272494,0.991998732,0.178307548,0.192453653,0.073044457,0.157981172
0.9,0.89861685,0.943052351,0.500769734,3.770367622,2.495075464,3.601705074,10.80446243,5.829075336,18.12294388,7.873821735,13.47252464,28.37522507,12.0019598,34.23379135,13.50684357,34.81378174,10.82631397,19.24357605,35.26163864,10.13695335,25.93420601,6.165141106,16.91035271,1.921282053,3.83300209,9.477192879,1.792407036,4.493984699,0.84357512,2.454087734,0.146834925,0.26563102,0.678419709,0.121497594,0.129928365,0.048813019,0.10531009
0.95,0.398816168,0.444489926,0.238852292,1.754988074,1.158440232,1.602016568,4.700627327,2.540770531,8.293606758,3.631548882,6.081544399,12.58429432,5.342802525,14.91628838,6.071599007,15.54530907,4.981433392,8.77788353,15.65895844,4.650263786,11.59205627,2.847069025,7.598484516,0.893568873,1.787635922,4.367042542,0.842339516,2.094895601,0.398483753,1.122672081,0.070820987,0.129095465,0.329236031,0.059041176,0.059767161,0.02450767,0.053270061
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
