abs_diff_of_means,data,conv1_1,relu1_1,conv1_2,relu1_2,pool1,conv2_1,relu2_1,conv2_2,relu2_2,pool2,conv3_1,relu3_1,conv3_2,relu3_2,conv3_3,relu3_3,pool3,conv4_1,relu4_1,conv4_2,relu4_2,conv4_3,relu4_3,pool4,conv5_1,relu5_1,conv5_2,relu5_2,conv5_3,relu5_3,pool5,fc6,relu6,fc7,relu7,fc8
0.5,45.85713577,21.8694191,12.04319286,79.28450012,55.65167999,66.10596466,187.1960754,102.142868,250.9686737,109.5999451,155.9544983,349.7639465,158.4873047,405.5587463,160.352066,380.2974854,101.6580429,163.8372803,288.1818542,100.6917572,210.6578827,52.96875,111.3072357,13.99691105,25.60181618,55.36974716,13.56550789,28.3741436,4.411522865,12.15771866,0.376245737,0.538569808,2.185780764,0.864212036,0.892190218,0.187308937,0.416656315
0.55,41.19758606,19.67918587,10.97739697,75.31620026,52.88199615,62.39390945,173.4863739,97.22362518,234.8475342,103.4585495,146.4999237,324.4867554,148.2252502,377.3250122,151.2942047,359.7148438,97.3634491,156.6098785,274.829071,96.35729218,201.9206543,50.68854141,106.6291962,13.35649776,24.37234879,52.59912109,12.88323879,26.65325546,4.156054497,11.45125198,0.349974871,0.502796769,1.939379454,0.774246037,0.754882276,0.162580684,0.36493057
0.6,36.51725769,17.41799927,9.863830566,67.5688858,48.02793503,56.25839615,155.4706573,88.84745789,215.4048157,95.67948914,135.1907654,296.5698853,136.4052887,346.473999,140.1570129,336.2090759,91.40953827,146.9846344,260.1611023,91.36956787,192.187561,48.06682587,101.6331787,12.72882175,23.12827682,50.24414444,12.30088806,25.35960197,3.943496943,10.83144855,0.325932413,0.467700541,1.792375326,0.718541741,0.682593465,0.149008095,0.337364554
0.65,31.83991051,15.18917179,8.661715508,59.30255508,42.6942749,49.81248093,137.0309906,79.86361694,194.8941193,87.17552185,123.1405487,267.4162292,123.952446,314.8533936,128.7290344,311.7396851,85.4776001,137.2778931,244.8528442,86.26921082,182.1469269,45.44658661,96.98082733,12.16808128,22.02635765,48.13095856,11.7548027,24.19352913,3.754401684,10.28418446,0.307244539,0.4411695,1.671781898,0.67087692,0.614450037,0.137237728,0.30880174
0.7,27.52691841,13.11101913,7.532007217,51.44348907,37.52402115,43.67084885,119.7944717,71.13523102,174.948288,78.71374512,111.0925369,239.4087067,111.9262695,284.6847229,117.8510666,288.225708,79.86947632,127.9335403,229.8496857,81.39959717,172.3184052,43.052845,92.51022339,11.63837624,20.98874283,46.13581085,11.23493671,23.1246109,3.589957714,9.847784996,0.290209413,0.417547882,1.59886837,0.640410662,0.57514745,0.129067764,0.28710404
0.75,22.85401344,10.87407207,6.28454113,42.8049469,31.5903244,36.6333313,100.4299088,60.81605148,151.6704254,68.68786621,96.96784973,207.1746979,98.09700775,249.9286499,105.4045181,260.9100342,73.44258881,117.2686768,211.6319427,75.5293045,160.062149,40.27275085,86.93012238,11.00461388,19.75482368,43.47694778,10.55571651,21.67115784,3.362502813,9.239339828,0.269827038,0.389758855,1.519115329,0.606735587,0.532366574,0.119781218,0.263937294
0.8,18.16485977,8.642453194,5.035661697,34.12323761,25.43298149,29.35817909,80.60426331,49.80397415,126.8638611,57.86260223,81.67854309,172.0473328,82.79652405,211.2534332,91.38694763,230.3894348,66.27708435,105.4221954,189.7365265,68.49551392,144.90242,36.8792038,80.05742645,10.25379181,18.36071205,40.05322266,9.70423317,19.83109283,3.067066431,8.419664383,0.248225614,0.361809194,1.437721014,0.572089612,0.487037778,0.110880695,0.243538052
0.85,13.51084137,6.436462402,3.780285835,25.49410057,19.1928215,22.13853264,60.80768204,38.32617188,99.87124634,45.95252609,64.8378067,134.3958282,66.07904053,169.106781,75.81063843,195.8589325,57.76446915,91.32089233,163.442688,59.74560547,125.7546234,32.54857254,71.22666931,9.214578629,16.47134781,35.44844055,8.554070473,17.26042557,2.65966177,7.117167473,0.224486277,0.330825597,1.363167763,0.536972344,0.458915859,0.106732845,0.239330769
0.9,9.183759689,4.378064156,2.596628666,17.37487984,13.1861248,15.20487499,41.70661926,26.81648636,72.17760468,33.61286163,47.32322693,96.78031158,48.95542526,126.1620102,59.08602905,157.4526062,47.27236938,74.10137939,130.6945801,48.35919571,100.6794052,26.56896782,58.70480728,7.591182709,13.5818119,28.6539135,6.886198044,13.68780231,2.091305494,5.590672016,0.179161578,0.266674697,1.014029503,0.405292004,0.381906331,0.080006018,0.181864858
0.95,4.517498493,2.177998543,1.312482119,8.664413452,6.612549305,7.538619041,20.52654457,13.46103668,37.82857513,18.00771713,25.42669296,52.90141678,27.53735352,72.78866577,35.73007202,98.39038849,29.42100143,45.87382507,80.50601959,30.10563087,61.65762329,16.57377052,37.74432373,4.807304382,8.600507736,17.68884468,4.186020374,8.187497139,1.204003334,3.566186905,0.106858671,0.160427675,0.626882255,0.244359881,0.314843178,0.042194854,0.089529224
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
