abs_diff_of_means,data,conv1,relu1,pool1,norm1,conv2,relu2,pool2,norm2,conv3,relu3,conv4,relu4,conv5,relu5,pool5,fc6,relu6,fc7,relu7,fc8
1,17.77762032,36.45432663,18.23125267,51.13434601,5.299263954,12.78209972,3.397152185,8.076742172,5.61453104,10.73549175,2.618639469,6.083891392,1.572268724,4.159551144,0.457374036,0.948065877,3.789051533,0.76293081,1.552035451,0.105659723,0.451644808
2,30.79324341,45.66657639,22.50483894,60.01642609,6.14883709,14.80076885,3.542899132,8.3942976,5.994492531,11.67427063,2.900099754,6.742325783,1.856678486,4.839430809,0.513185501,1.056508899,3.688048124,0.819463134,1.427316785,0.107279316,0.435447007
3,37.03085709,48.6680336,23.6680584,58.98305511,7.657371521,17.4638195,4.201158047,9.940360069,7.031788349,13.68478012,3.45372963,7.978109837,2.344805002,5.853263378,0.668554842,1.553885937,4.987113953,1.132825494,1.742007494,0.142857775,0.639728367
4,58.76397705,46.75377274,22.49896431,60.14802551,7.497976303,17.69899559,3.800216198,9.381358147,6.8903265,12.64978123,3.156415462,6.926506996,2.083641291,5.145258904,0.527779877,1.308198214,4.248645306,0.868823946,1.285728455,0.124548554,0.576071799
5,68.96192169,45.67450333,21.75939751,58.32632828,7.914857388,19.5655899,4.120449543,10.45944691,7.578582764,12.85413837,3.355818987,7.33140707,2.292001963,5.6113801,0.578974903,1.385715485,4.380195141,0.888093174,1.291099072,0.142472282,0.585003197
6,80.1415329,43.77466965,20.62118721,53.97996902,8.30413723,21.69325829,4.485270023,11.47994804,8.321174622,13.23705006,3.551318407,8.042502403,2.538728237,6.214157581,0.690391719,1.671671867,4.870672226,1.04334569,1.464081287,0.159070909,0.533697069
7,91.663414,41.77316666,19.38178635,49.19494629,8.288591385,23.27650261,4.721441746,12.20626831,8.892427444,13.85463715,3.83517313,8.347941399,2.629964828,6.571224213,0.75923121,1.826884747,5.735577106,1.342165589,1.855897427,0.204294398,0.725106478
8,100.2341766,39.28194809,17.98946953,44.17416382,8.211685181,24.95074654,4.988769531,12.46532726,9.382933617,14.56199932,4.083443642,8.922935486,2.866243601,6.807302475,0.841495156,1.951259375,6.312096596,1.503777623,2.128580093,0.219611213,0.828722477
9,107.66716,37.05966187,16.72160149,40.04003525,8.115185738,26.5000248,5.108010769,12.47026062,9.664362907,15.2258482,4.318947792,9.424711227,3.029383183,7.09674263,0.836663902,1.928645849,6.308514595,1.60918355,2.384436607,0.221610412,0.814668059
