abs_diff_of_means,data,conv1_1,relu1_1,conv1_2,relu1_2,pool1,conv2_1,relu2_1,conv2_2,relu2_2,pool2,conv3_1,relu3_1,conv3_2,relu3_2,conv3_3,relu3_3,pool3,conv4_1,relu4_1,conv4_2,relu4_2,conv4_3,relu4_3,pool4,conv5_1,relu5_1,conv5_2,relu5_2,conv5_3,relu5_3,pool5,fc6,relu6,fc7,relu7,fc8
0,7.263944149,8.94811821,4.44963932,32.73372269,20.54826736,27.03966522,90.9576416,43.7262001,165.4626923,72.06498718,118.2316055,222.49646,98.29872131,271.8417053,104.9100571,260.5544739,97.07717896,170.4951782,318.3776245,99.20875549,230.4343872,51.4458313,121.7778091,14.66128445,29.95963287,84.45778656,18.37127876,47.45726395,7.40225029,25.09702873,0.842382133,1.148177147,6.904577732,2.507342577,2.488282442,0.620796323,1.669629097
1,6.905977726,8.505919456,4.238591194,31.39554214,19.71249962,26.13163185,88.2037735,42.72582626,162.1343994,70.7687912,116.1890182,224.1832275,98.55846405,275.5120239,106.0961227,262.8646851,97.9491806,171.7138519,319.6681824,99.32141113,232.7155609,51.92245483,123.0917664,14.73679638,30.23353767,85.87124634,18.41742516,47.7347641,7.336616516,24.37562752,0.816866279,1.116194248,6.627882957,2.395140171,2.303422213,0.606756508,1.603386045
2,6.546569347,8.064166069,4.028135777,30.04853821,18.87152672,25.22648811,85.43099213,41.68715668,158.711853,69.44042969,114.0732422,225.8865662,98.80703735,279.5572815,107.5108795,265.3081665,98.94496155,173.2699432,320.7018433,99.3911438,234.75,52.43370438,124.8821182,14.82538319,30.51527214,87.10889435,18.38403511,47.95844269,7.243349552,23.62245369,0.791163385,1.087287664,6.374337673,2.278683186,2.144792557,0.585925877,1.532628179
3,6.197790623,7.632619381,3.822322369,28.74551773,18.05955696,24.34764099,82.75753021,40.67381668,155.3370514,68.10559082,111.9249268,227.5315704,99.03967285,283.2416992,108.7221451,267.3061523,99.66190338,174.2516785,320.6007385,98.82063293,234.829422,52.40502548,125.6597595,14.8077755,30.52674103,88.28211975,18.39134216,48.16280365,7.186634064,23.34049606,0.765407085,1.060675383,6.16704464,2.182992458,2.016851425,0.572890162,1.481657863
4,5.835306168,7.186769009,3.609292746,27.39399147,17.21337891,23.42931366,79.96739197,39.65175629,151.9700623,66.83133698,109.8970261,229.4697113,99.40658569,287.5170288,110.1199188,269.5137939,100.5553665,175.8218231,322.0542908,98.91533661,236.1174622,52.81893921,126.584465,14.83072567,30.71625137,89.63140106,18.43812752,48.39962769,7.112992764,23.08414078,0.735837638,1.029425383,5.978416443,2.093319893,1.908190012,0.558445215,1.433903217
5,5.476017952,6.741694927,3.39712286,26.06702995,16.38848305,22.52539635,77.24349976,38.64956665,148.6271973,65.51919556,107.7277603,230.9947052,99.57989502,290.955658,111.2602005,271.0420532,101.1509705,176.6158447,322.0212402,98.44374084,236.4035339,52.80276489,127.1092377,14.77686024,30.61188698,90.39182281,18.26017952,48.32591629,7.027835846,22.56126976,0.715953052,1.004799843,5.864738941,2.033656597,1.845461607,0.545717239,1.385274053
6,5.106704235,6.292532921,3.18277216,24.71718979,15.5472641,21.62291908,74.48268127,37.61648941,145.260437,64.20536804,105.6497116,233.0836639,100.0670624,295.6138306,112.729393,273.4512939,102.0990982,178.1753387,323.3138428,98.53629303,237.8892822,53.23955154,128.30513,14.85115433,30.84524727,91.76767731,18.2684288,48.5558548,6.995718002,22.21017075,0.698666394,0.981924772,5.773051262,1.982037187,1.801638722,0.537283957,1.357476711
7,4.810599804,5.932116508,3.011217117,23.627491,14.86888885,20.88253021,72.29249573,36.81943893,142.6262512,63.19790268,104.1053619,234.4434052,100.2713852,298.8171692,113.7324829,275.4008789,102.836174,179.229599,324.5627136,98.6760788,240.2042084,53.91856766,130.332962,15.04725647,31.33864975,93.80966949,18.44037819,49.36360931,6.972875595,22.01258659,0.681810081,0.957144737,5.701235294,1.911501169,1.762281775,0.522080779,1.282137156
