abs_diff_of_means,data,conv1_1,relu1_1,conv1_2,relu1_2,pool1,conv2_1,relu2_1,conv2_2,relu2_2,pool2,conv3_1,relu3_1,conv3_2,relu3_2,conv3_3,relu3_3,pool3,conv4_1,relu4_1,conv4_2,relu4_2,conv4_3,relu4_3,pool4,conv5_1,relu5_1,conv5_2,relu5_2,conv5_3,relu5_3,pool5,fc6,relu6,fc7,relu7,fc8
0.5,21.87169075,14.56809998,7.8265481,55.84848022,37.08115768,48.73651123,160.7032013,83.90957642,273.8289185,123.1529236,197.4351501,408.0871277,172.7600861,406.160553,163.150238,374.0648193,127.236145,233.428833,355.7526245,124.0962296,285.1706238,75.37080383,174.3090363,19.59783745,38.79495239,104.1996536,22.21798515,62.87394333,9.001105309,33.09336472,1.003325582,1.426047206,7.969069958,2.815888405,3.287479877,0.464174986,1.238934636
0.55,19.61771202,13.06432343,7.097149372,51.78233719,34.53995514,45.17086792,146.8954163,77.59210205,250.1931152,112.7770462,180.9478302,374.8599243,157.8403625,372.0022278,151.2250214,348.260498,119.8929367,220.2012939,333.2611694,116.2150269,262.8648376,69.08708191,158.6182709,17.94067192,35.67673874,95.76177216,20.24205208,57.67810822,8.147306442,31.14300728,0.937054217,1.321316361,7.219405651,2.57698369,3.00767374,0.429885805,1.120868683
0.6,17.36802483,11.57126617,6.345129967,46.31394577,31.16643333,40.70070267,131.5793457,70.42186737,226.6721497,102.3755417,164.4664612,339.9073792,142.1613159,337.4422913,138.2137299,321.670929,111.7448959,205.186142,307.4699707,107.0536041,238.0310974,62.18530273,141.5355988,16.033741,32.07208252,85.63919067,17.95925331,51.24349213,7.143498421,28.58609772,0.85216856,1.194808722,6.431699276,2.293624401,2.688289881,0.382700175,0.979512095
0.65,15.11468983,10.07328701,5.555938721,40.52404785,27.56581879,35.94266129,115.5970764,62.8541832,202.5676422,91.64847565,147.3404846,302.8616028,125.8927994,303.0049438,125.0025024,295.7968445,103.3932343,189.6209412,281.2443542,97.72128296,213.8830872,55.6546669,124.3646164,14.11266136,28.38137817,75.26066589,15.71688175,44.10422134,6.193564892,25.44324493,0.768695414,1.073681235,5.681011677,2.011648417,2.410138369,0.334362507,0.843492746
0.7,13.03621292,8.691772461,4.812602043,35.06369019,24.10645294,31.40632439,100.5603561,55.57631302,179.6352997,81.40326691,130.8966217,267.2429199,110.8197556,272.0550842,113.0147552,272.8874817,95.64610291,175.2548218,258.8608398,89.72981262,194.7818146,50.61511993,111.3188171,12.65672302,25.55031204,67.2216568,14.07369518,38.52022552,5.517496586,22.31334114,0.687765479,0.971096516,5.094867706,1.797510386,2.248280048,0.298162967,0.748945594
0.75,10.78693008,7.196928024,4.0008955,29.08799744,20.16002464,26.27325249,83.87564087,47.18139267,153.384903,69.54517365,111.835083,226.3662109,94.18549347,237.5722656,99.35647583,246.5899658,86.50023651,158.2661743,234.6592407,81.11955261,176.6349792,45.86440659,100.2760315,11.42291927,23.12010765,60.47401047,12.77138996,34.05896378,4.980040073,19.52253532,0.608691514,0.870422363,4.557538986,1.605816364,2.089927197,0.26551038,0.681350648
0.8,8.540504456,5.709458828,3.187167168,23.08956909,16.12193489,21.01398277,66.86997986,38.26909637,125.3407211,56.8052063,91.38890076,183.1762238,76.98421478,200.3842468,84.52474976,217.1611328,76.1973877,139.2657623,209.0670013,72.03239441,159.1395416,41.24581909,90.78899384,10.37097645,21.06616974,55.21048737,11.77917957,31.10489655,4.592102051,17.59880257,0.550319731,0.792265594,4.17184639,1.465887785,1.927300811,0.242698759,0.637511373
0.85,6.2979846,4.229701996,2.373239279,17.09794235,12.02463436,15.65801334,49.57376099,28.83849525,95.30228424,43.1733017,69.45001221,137.6495972,58.76530457,158.2531433,67.78295135,181.8082733,63.71162415,116.3801193,178.4667816,61.2694664,138.2077026,35.69339752,79.94720459,9.129930496,18.67803001,49.8803215,10.6545372,28.89486504,4.212637901,16.23520279,0.50281781,0.725863874,3.848588228,1.346710682,1.728717566,0.226582587,0.609665275
0.9,4.27181673,2.860510111,1.614949465,11.49451447,8.132315636,10.52124977,33.27044678,19.53270149,65.22251892,29.66101837,47.62795639,93.28734589,40.60831451,112.0515747,48.92613983,136.0601044,47.30436707,86.09624481,133.4662933,45.66537857,103.8448486,26.97063828,62.05700302,7.084554195,14.67621517,40.73771667,8.572779655,24.28863907,3.525236368,13.89115524,0.435183078,0.625045419,3.333157063,1.163589597,1.41297996,0.200445414,0.550598681
0.95,2.032239914,1.480358362,0.844419658,5.949697018,4.199556351,5.356152058,16.39169884,9.899168968,34.12779999,15.72978592,24.98390579,49.16956329,21.83511734,60.98741531,27.17683029,76.73600769,26.5356102,48.22821045,77.99919128,26.49926758,62.20773697,16.00971794,38.08472061,4.246726036,8.963670731,26.26320267,5.38876915,16.51882172,2.293753862,9.614039421,0.286150903,0.413863927,2.231615305,0.769822299,0.906046271,0.133805588,0.383723617
1,0.11672911,0.311123908,0.16398266,1.346970439,0.851553619,1.171676278,3.753399849,2.282752275,7.944996834,3.675688982,6.091921329,13.05073929,5.78441906,14.9500761,6.326367378,15.55573177,5.291721821,9.666841507,15.78517342,5.249538422,11.90758133,3.068437338,6.921912193,0.728425026,1.483801723,3.855160475,0.846901536,2.456223488,0.279630452,1.015532851,0.030425793,0.045905873,0.179831028,0.063379243,0.072803058,0.01002415,0.029226586
