abs_diff_of_means,data,conv1_1,relu1_1,conv1_2,relu1_2,pool1,conv2_1,relu2_1,conv2_2,relu2_2,pool2,conv3_1,relu3_1,conv3_2,relu3_2,conv3_3,relu3_3,pool3,conv4_1,relu4_1,conv4_2,relu4_2,conv4_3,relu4_3,pool4,conv5_1,relu5_1,conv5_2,relu5_2,conv5_3,relu5_3,pool5,fc6,relu6,fc7,relu7,fc8
0.5,3.646285057,5.118909359,2.611817122,19.52056313,12.20780373,18.13132858,52.08488083,26.88118362,82.17692566,35.4689827,58.03439713,111.8277283,46.4305954,119.9162521,52.48914719,121.8737411,41.90210342,68.88211823,113.6088867,36.47826767,81.2076416,21.71215248,48.42553329,7.548948288,13.91536522,29.11175156,6.598730087,15.43895245,3.237100363,7.722449303,0.828372896,1.397925138,2.668904781,0.646337807,0.826691926,0.168988422,0.470518053
0.55,3.204181194,4.523942471,2.316390991,17.36650467,10.87909889,16.28237915,46.61831665,24.17783165,73.91682434,31.90007591,52.61617279,101.7239304,42.21889114,109.8461533,48.11431885,112.2737579,38.57794189,63.73113632,105.8875351,33.8612442,75.82756805,20.29142952,45.56483078,7.07320118,13.05502796,27.30587578,6.187243462,14.49537659,3.044843912,7.32583046,0.773034096,1.308564663,2.53209877,0.618464887,0.800945938,0.161137536,0.456368357
0.6,2.766481876,3.938443899,2.023176193,15.19965744,9.549825668,14.3838129,41.02064133,21.4219265,65.62456512,28.33720016,47.04727173,91.15843964,37.84704971,99.20322418,43.4631691,101.9863586,34.96072388,58.1026001,97.27202606,30.90065002,69.59955597,18.63449097,42.25318909,6.507433891,12.03908253,25.28290367,5.722252846,13.43819904,2.813216209,6.867217541,0.709653139,1.202686667,2.347756147,0.578552723,0.747321546,0.149334311,0.422202408
0.65,2.34193635,3.369479418,1.735825181,13.05207253,8.230760574,12.45863533,35.34233856,18.61146927,57.21557999,24.74982071,41.33436966,80.18534088,33.34638977,88.12422943,38.61540985,91.07906342,31.12224388,52.06777954,87.85107422,27.71604538,62.80840302,16.82886696,38.59317017,5.870743275,10.87991047,23.01307106,5.182012558,12.22995472,2.545773029,6.340782166,0.63791436,1.084604025,2.130260229,0.525470972,0.672823071,0.136114836,0.38125357
0.7,1.96193397,2.867642403,1.480069041,11.12831593,7.04681778,10.69664288,30.10577011,16.00103951,49.42256165,21.42827988,35.98637772,69.76789856,29.08739281,77.37346649,33.91479111,80.25974274,27.33425331,46.0520668,78.19837952,24.51236343,55.81168365,14.97338104,34.78396225,5.219870567,9.676482201,20.69096756,4.619159698,11.01030731,2.271875858,5.784402847,0.564578295,0.960888505,1.880926132,0.463926464,0.587119758,0.120166525,0.329838723
0.75,1.572863579,2.354871988,1.216984153,9.132680893,5.805990219,8.820821762,24.52026558,13.18314934,41.01924133,17.84442711,30.12148285,58.08614731,24.30166245,64.8812027,28.48130989,67.56256866,22.92417717,38.89840698,66.28688812,20.69510841,47.35399246,12.76258183,30.13284683,4.445308685,8.253156662,17.85687256,3.949988604,9.4929533,1.941943407,5.055033207,0.478392839,0.812991023,1.586845398,0.385708809,0.471526623,0.099063702,0.26686275
0.8,1.222038388,1.897354484,0.979762971,7.320395947,4.666389942,7.060011864,19.23747063,10.49191856,32.97139359,14.40191269,24.38710785,46.22667694,19.45263863,51.80628204,22.8567791,54.20576477,18.32953453,31.35445213,53.35533905,16.61761665,38.14448166,10.36711788,24.99412727,3.598918676,6.709800243,14.76826477,3.22317934,7.816896915,1.581404805,4.226325035,0.385335833,0.651231825,1.281156063,0.304529607,0.351326823,0.076158389,0.204573855
0.85,0.939333558,1.539300442,0.791677356,5.870828629,3.740350723,5.571541786,14.73790646,8.17328167,26.03715897,11.42056942,19.30419922,35.33297729,14.99438763,39.33970261,17.552742,41.47277069,14.00457096,24.01195335,40.28407288,12.549963,28.61548424,7.871008873,19.19526672,2.709825277,5.072594643,11.21924782,2.404761791,5.850059509,1.177086115,3.22054553,0.284545869,0.480438322,0.952539682,0.222672552,0.245929062,0.05333044,0.143549591
0.9,0.769491374,1.344786406,0.686832905,5.047753811,3.194998026,4.639445782,11.91924953,6.681895256,21.61996078,9.512537956,15.91590595,27.40011406,11.77170563,29.69218826,13.50146198,31.60002708,10.71822929,18.19729233,29.28366661,9.240715981,20.48503494,5.758595943,13.82924938,1.985789299,3.73279047,8.134601593,1.73783195,4.159666061,0.842126012,2.285624027,0.204056725,0.343277782,0.66978848,0.153937608,0.170785055,0.03584497,0.096975289
0.95,0.73682636,1.355233312,0.688396275,5.046980381,3.160128832,4.458463192,11.48237228,6.383679867,20.83263969,9.180961609,15.06526279,24.46405602,10.62091541,25.39395142,11.78969669,27.09951973,9.318175316,15.47008133,22.89284515,7.507539272,15.66095352,4.516498566,9.949496269,1.584090233,2.956765413,5.996646881,1.343013525,3.054633856,0.640447557,1.547046423,0.156488672,0.266376466,0.494173378,0.115477771,0.12061768,0.027737148,0.076882914
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
