abs_diff_of_means,data,conv1_1,relu1_1,conv1_2,relu1_2,pool1,conv2_1,relu2_1,conv2_2,relu2_2,pool2,conv3_1,relu3_1,conv3_2,relu3_2,conv3_3,relu3_3,pool3,conv4_1,relu4_1,conv4_2,relu4_2,conv4_3,relu4_3,pool4,conv5_1,relu5_1,conv5_2,relu5_2,conv5_3,relu5_3,pool5,fc6,relu6,fc7,relu7,fc8
0.5,3.820319176,4.609016418,2.409170866,18.72550583,11.60198116,16.10199165,56.08633423,29.05999947,101.5826721,45.05174255,74.94238281,146.6812744,65.86314392,170.2355652,69.57262421,169.9367828,51.02183151,94.1848526,177.1790161,58.41201782,142.3520203,30.24204636,78.29788208,10.67800617,21.79798126,67.90527344,14.04221153,42.39279175,5.683599949,18.67981911,0.713630974,1.06376183,4.637357712,1.453119516,1.406549335,0.319923639,0.755991817
0.55,3.423675299,4.130058765,2.170554876,16.95623398,10.54524422,14.68328953,51.07457733,26.49361801,91.85910797,40.83348465,68.35748291,135.1568451,60.55850983,158.2593231,65.24156952,160.442749,48.09960938,89.06447601,169.5301666,55.46889114,136.2553253,28.91457367,75.21035004,10.27122402,21.08366585,65.55146027,13.6066618,40.63567352,5.500777245,18.16282272,0.686953187,1.028573632,4.507937431,1.400732875,1.352510929,0.314932585,0.73994565
0.6,3.02812767,3.652236938,1.927989364,15.08854961,9.440609932,13.1879034,45.80152512,23.8343029,82.16148376,36.60339737,61.62246323,122.1932373,54.44869232,143.5846252,59.73467255,147.8587341,44.17755508,82.09854889,158.1134949,51.29976654,126.653801,26.80181313,69.97370911,9.618947983,19.86129951,61.28338242,12.94813919,37.60224533,5.202126503,17.03146362,0.662877381,0.99183917,4.36862278,1.349033356,1.304343224,0.305087864,0.718643665
0.65,2.631410837,3.173974514,1.680870891,13.16178894,8.292006493,11.61817741,40.28847122,21.08197594,72.52603149,32.36344528,54.79735184,108.7202835,48.18769073,128.5696106,53.89524841,134.3642731,39.86466217,74.35652161,145.2538605,46.69948196,115.6947327,24.37140274,63.92023468,8.818502426,18.3145752,56.38220596,12.15029621,34.37585068,4.821778774,15.74116611,0.640049219,0.952151239,4.251338482,1.299052715,1.259055614,0.291892797,0.687319994
0.7,2.264601946,2.731832027,1.449655771,11.35336781,7.200344086,10.11110401,35.00754929,18.46154022,63.59755707,28.4039135,48.33131027,96.07792664,42.43318558,114.9115601,48.40443802,121.7475052,35.78707123,66.88555908,132.2748871,42.19787979,104.8519745,21.9795475,57.83469772,7.975970268,16.63610077,51.32297134,11.21794891,31.2298317,4.397693634,14.44431114,0.610966742,0.906025708,4.128949165,1.246777654,1.211751103,0.275710344,0.644709408
0.75,1.867938161,2.254414082,1.199221015,9.377144814,5.980968952,8.421715736,29.11952019,15.50639725,53.65332413,23.98664665,41.01501846,81.8401947,36.06941223,99.72319794,42.1552124,107.3642349,31.20338821,58.42971802,117.0503845,37.0872345,92.58863068,19.27162552,50.92418671,6.9646492,14.57216644,45.06882095,9.948659897,27.47727013,3.868521452,12.86820984,0.562498569,0.833809078,3.902560472,1.161576629,1.142128825,0.254031271,0.590050578
0.8,1.471015334,1.77713871,0.948055983,7.392012596,4.739470005,6.682559967,23.06985474,12.39013767,43.13603973,19.32567024,33.20245743,66.67616272,29.36657906,83.2067337,35.33690262,91.53085327,26.32396507,49.34651947,99.94701385,31.56134415,79.44676971,16.4000988,43.55978394,5.865437508,12.29851627,38.35398865,8.477534294,23.5751133,3.295553446,11.08841419,0.487843752,0.724642158,3.501089096,1.033898473,1.030461907,0.224942505,0.526684046
0.85,1.073886633,1.300638318,0.695884705,5.395237923,3.476539373,4.896234512,16.87976837,9.124895096,31.99913216,14.42649841,24.85555267,50.62419891,22.3317318,65.05032349,27.85859299,73.71383667,20.96181488,39.32981491,80.41155243,25.44244766,64.86081696,13.29147911,35.50965118,4.686295986,9.838055611,31.23205757,6.848220348,19.46580696,2.670748711,9.081632614,0.390949339,0.581697285,2.896927357,0.856307447,0.858179927,0.18563503,0.443533957
0.9,0.707290351,0.863216341,0.463702291,3.553564072,2.299251318,3.211457253,11.04359818,5.995269775,21.21088028,9.667827606,16.65754128,34.68188095,15.31668758,45.66566849,19.79344749,53.37708282,15.02612305,28.10692024,57.86677933,18.46364021,47.50487137,9.690347672,26.02463341,3.364737988,7.068369389,22.88300705,4.985982418,14.67640877,1.941568136,6.628723145,0.27726534,0.416565686,2.097027302,0.619620383,0.622631371,0.135125056,0.328574181
0.95,0.302462012,0.389949292,0.212158844,1.572591066,1.016638517,1.379460335,4.655897617,2.553117752,9.249878883,4.272150993,7.312483311,15.80813313,6.966517448,20.83904839,9.184423447,25.18999863,7.038379669,13.06933308,27.04602242,8.766531944,22.64205551,4.576871395,12.28936481,1.554887772,3.26104641,10.37527561,2.306460381,7.006859779,0.894549012,3.036400557,0.129332364,0.19740437,0.999444187,0.290276438,0.302377909,0.064252906,0.152373642
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
