abs_diff_of_means,data,conv1_1,relu1_1,conv1_2,relu1_2,pool1,conv2_1,relu2_1,conv2_2,relu2_2,pool2,conv3_1,relu3_1,conv3_2,relu3_2,conv3_3,relu3_3,pool3,conv4_1,relu4_1,conv4_2,relu4_2,conv4_3,relu4_3,pool4,conv5_1,relu5_1,conv5_2,relu5_2,conv5_3,relu5_3,pool5,fc6,relu6,fc7,relu7,fc8
0.5,5.655672073,8.112558365,4.194180012,28.97994995,18.01278687,24.95723343,59.64285278,31.36735535,94.90106964,40.08103561,63.62345123,110.5205841,46.93686295,114.974968,50.91654968,121.5578384,32.83228302,53.71627808,99.32962036,31.83654022,73.87619781,17.19556427,40.90745926,5.452476501,10.15100098,23.22325134,5.713779926,13.75670147,2.854511499,7.284030914,0.794959545,1.426002979,4.799557209,1.23697269,1.266600013,0.44523707,1.15400517
0.55,5.072066307,7.267790318,3.774600267,26.15223885,16.28742027,22.69638443,54.30551529,28.78513145,87.54605865,37.1252327,59.23359299,102.4972382,43.6046524,106.651207,47.7077179,113.9403687,30.82374954,50.68509674,93.2700119,30.06253052,69.25349426,16.34825325,39.27968597,5.224529743,9.719768524,22.22260666,5.474228859,13.0805788,2.737380743,6.984208107,0.770436943,1.384365797,4.684562206,1.216216445,1.251346946,0.4344078,1.124431849
0.6,4.486168861,6.419721127,3.347719669,23.25602341,14.54292774,20.42473793,48.82740784,26.13924408,79.87434387,34.01044846,54.65976715,94.10403442,40.06100845,97.88841248,44.21131516,105.8010025,28.59508514,47.19861984,86.44369507,28.00235367,63.99435043,15.33966446,37.26032257,4.933400631,9.167019844,21.01522064,5.186336517,12.33493328,2.595043659,6.628381729,0.736336231,1.328623772,4.491962433,1.175798535,1.217378259,0.4165757,1.073876739
0.65,3.900390625,5.573237896,2.916834593,20.30794334,12.77204514,18.11841393,43.22636795,23.40478516,71.82331848,30.7004528,49.73688507,85.07049561,36.2316246,88.46331024,40.28565979,96.74121857,26.07349205,43.23791885,78.78649902,25.59812546,58.18740082,14.12651634,34.82309341,4.562113285,8.474667549,19.41213608,4.789953232,11.32134914,2.395593405,6.111835003,0.678868353,1.229727864,4.058972836,1.081831217,1.124366522,0.376585871,0.964800239
0.7,3.358219147,4.790369987,2.514619589,17.53730392,11.09565544,15.90437698,37.80456161,20.69986153,63.74638367,27.3427639,44.64776993,75.78632355,32.289711,78.8158493,36.14944458,87.23551178,23.40713882,39.05569077,70.92480469,23.05737877,52.43397141,12.82976818,32.08834457,4.127466679,7.666977882,17.54334831,4.316617489,10.13694096,2.143049955,5.460765839,0.598475635,1.08886528,3.439272404,0.942389131,0.973779976,0.318309188,0.804789484
0.75,2.771205425,3.940732718,2.074142456,14.48779583,9.225440025,13.39082432,31.67251778,17.55006599,54.17915344,23.30991173,38.42515564,64.6812439,27.57592201,67.2678299,31.11016273,75.60442352,20.10387993,33.81938553,61.26335907,19.90239525,45.44197464,11.13815117,28.26321793,3.554960966,6.615618229,15.16440296,3.706474543,8.723917961,1.831128597,4.648500443,0.494617313,0.90526247,2.696293354,0.768024623,0.782459795,0.250822037,0.616942048
0.8,2.187101364,3.096478224,1.633256674,11.42232704,7.317075729,10.76010036,25.27776909,14.16208076,43.78663254,18.88678169,31.43422699,52.44969559,22.39209747,54.6002655,25.45201874,62.32166672,16.40415955,27.82736206,50.28746414,16.31534386,37.47909546,9.156523705,23.51206207,2.892155886,5.403542042,12.46686172,3.021227121,7.229628086,1.50048542,3.784931421,0.388411313,0.710176647,2.024210215,0.586975276,0.590843558,0.189939529,0.456590533
0.85,1.600147486,2.250288963,1.188736916,8.311490059,5.353361607,7.965551376,18.55634689,10.49886322,32.47925949,14.03571033,23.62188148,39.05962372,16.69215584,40.72144699,19.09483337,47.07141495,12.23572063,20.91950989,37.66028976,12.23117256,28.29251289,6.864052296,17.75974274,2.137409687,4.002232075,9.320961952,2.244320393,5.47659874,1.110538125,2.804699659,0.273358434,0.495439559,1.361800671,0.408128649,0.406869501,0.133017063,0.310664862
0.9,1.056361556,1.469364047,0.777302623,5.419467926,3.505942583,5.252334118,12.1165781,6.90309906,21.38062286,9.259200096,15.73655128,25.85699844,11.06821251,27.0568428,12.74184895,31.57459259,8.107961655,13.92850018,25.00114632,8.133316994,18.92718315,4.579606533,11.88177967,1.41814363,2.653709888,6.274557114,1.511044979,3.741142511,0.741980553,1.907186747,0.177515939,0.319189548,0.847487628,0.256653816,0.254431307,0.085002191,0.197070643
0.95,0.475884885,0.658469439,0.348186582,2.396224976,1.55171454,2.302392721,5.236906052,2.993913889,9.348714828,4.058450699,6.928658485,11.20367336,4.814415932,11.64007854,5.512676239,13.56387806,3.48380971,6.017695904,10.55766106,3.472761393,7.962360382,1.970579624,5.086820602,0.612541616,1.139337659,2.750317574,0.660051286,1.657675028,0.320073664,0.849193335,0.078153141,0.138387308,0.370492756,0.112438887,0.11114949,0.037774995,0.090206355
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
