abs_diff_of_means,data,conv1_1,relu1_1,conv1_2,relu1_2,pool1,conv2_1,relu2_1,conv2_2,relu2_2,pool2,conv3_1,relu3_1,conv3_2,relu3_2,conv3_3,relu3_3,pool3,conv4_1,relu4_1,conv4_2,relu4_2,conv4_3,relu4_3,pool4,conv5_1,relu5_1,conv5_2,relu5_2,conv5_3,relu5_3,pool5,fc6,relu6,fc7,relu7,fc8
0.55,7.480967045,16.201231,8.2356987,60.84704971,37.06399918,52.5839653,128.7172699,67.61669159,211.4663544,88.04543304,149.1740723,212.792572,87.72289276,189.7696686,91.87085724,203.5762939,40.24986649,70.84633636,103.9252396,40.30651474,74.94359589,18.96440315,39.24944687,2.961241961,5.190629005,11.25276756,2.839664698,5.658603191,0.936931014,2.564594507,0.098569892,0.157262608,0.636302888,0.285496593,0.257140815,0.087057732,0.244361535
0.6,6.525410652,14.15708828,7.211061001,53.46396637,32.54191589,46.54392624,114.6310883,60.33520889,189.6793213,78.98994446,134.4702606,192.3076019,79.39671326,171.5305328,83.40711975,184.4728699,36.63004303,64.62760162,95.11859894,37.04496002,69.01233673,17.49256706,36.21407318,2.751820087,4.828701019,10.54016495,2.656937599,5.325363636,0.880659282,2.439841509,0.094645321,0.149992645,0.596222281,0.268045455,0.23899807,0.081254512,0.226042703
0.65,5.592813492,12.14932156,6.198508263,46.08766174,28.04992867,40.53057098,100.400032,52.940979,167.1373138,69.57826233,119.0538101,170.5346375,70.46929932,151.9951172,74.21335602,163.954895,32.63765717,57.7852478,85.09243774,33.28487396,62.08080673,15.78116417,32.75795746,2.490474224,4.378475666,9.611370087,2.424518585,4.864690781,0.80036211,2.241572857,0.087483697,0.137807727,0.531731009,0.241401374,0.213111162,0.072410479,0.198384434
0.7,4.765445709,10.35261726,5.288421154,39.41095734,23.98877144,35.04718018,87.20322418,46.04985809,145.7897797,60.6415329,104.3102112,149.4567261,61.78814697,133.0619659,65.17954254,144.0445862,28.70401955,51.04351807,75.14138794,29.49706459,55.01229858,14.04333782,29.23468971,2.215463161,3.898420095,8.636667252,2.177305937,4.362997055,0.714529335,1.996563554,0.078239419,0.122845359,0.459533691,0.210722879,0.184268653,0.062615469,0.169015691
0.75,3.919044971,8.484811783,4.339314938,32.27203369,19.66548729,29.13777924,72.60852051,38.42791748,121.6334076,50.56847,87.49623108,125.1776733,51.76467896,111.3093719,54.68520737,121.0952835,24.07311249,43.04309464,63.19643021,24.95396042,46.46743393,11.92949104,24.85621643,1.877924204,3.301608324,7.390280724,1.863706946,3.727892399,0.609365761,1.701647401,0.067546874,0.106030367,0.385339081,0.178426117,0.157357976,0.052884616,0.140779018
0.8,3.13498497,6.766473293,3.462115288,25.75328827,15.70619011,23.53898239,58.65995026,31.08111763,98.36477661,40.83750534,71.08125305,101.5001221,41.96440506,90.22399139,44.34643555,98.55949402,19.50842094,35.04286575,51.30827332,20.30673981,37.73218536,9.708189011,20.27993202,1.52446425,2.678168535,6.021105766,1.521938682,3.025654793,0.494910926,1.349076986,0.055050615,0.086504072,0.302615672,0.142134935,0.126838088,0.043116204,0.115794405
0.85,2.492705584,5.323386669,2.720940113,20.05595779,12.25267315,18.55105209,45.64361572,24.24328423,76.28338623,31.70476913,55.46584702,78.67338562,32.54071426,70.00341034,34.42556381,76.89294434,15.09523773,27.21001625,39.38747025,15.65423203,28.94419098,7.458468914,15.51857758,1.157321572,2.041130304,4.548073769,1.155853748,2.286327124,0.375127375,0.992055476,0.042520486,0.06768474,0.226642191,0.105203412,0.095103264,0.031048108,0.082507752
0.9,2.043686152,4.33209753,2.208825827,16.08581352,9.837434769,14.90470886,35.93481827,19.11403275,59.67348862,24.87601089,43.65717697,61.42643738,25.46408844,54.72794724,26.93658257,60.44725037,11.73961926,21.21333885,30.32664108,12.08476067,22.31686783,5.740372658,11.99311638,0.893011153,1.587109566,3.481507063,0.892576277,1.767327189,0.290101409,0.777062237,0.03299858,0.053561065,0.179824531,0.080176584,0.074322999,0.021844661,0.056917105
0.95,1.88398838,4.076220036,2.071782589,15.08913136,9.222693443,13.75980568,32.90237045,17.46563721,54.52628326,22.81738853,39.96934891,55.85391235,23.3228569,50.12917709,24.73089218,55.4683609,10.71248913,19.35458755,27.37731361,10.94184685,20.32169342,5.182083607,11.03148651,0.822757185,1.47153616,3.214384794,0.829891741,1.681845188,0.271815985,0.774872839,0.029381275,0.048289634,0.147928417,0.06615451,0.06049085,0.016237264,0.03789942
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
