abs_diff_of_means,data,conv1_1,relu1_1,conv1_2,relu1_2,pool1,conv2_1,relu2_1,conv2_2,relu2_2,pool2,conv3_1,relu3_1,conv3_2,relu3_2,conv3_3,relu3_3,pool3,conv4_1,relu4_1,conv4_2,relu4_2,conv4_3,relu4_3,pool4,conv5_1,relu5_1,conv5_2,relu5_2,conv5_3,relu5_3,pool5,fc6,relu6,fc7,relu7,fc8
0,4.683341503,4.016854763,1.994325638,13.64070511,8.824822426,11.2618494,36.15071869,17.39381409,57.88160706,25.18730164,38.82914734,68.10108185,29.37771988,74.2693634,29.00844765,70.08955383,23.54964828,40.10568619,72.3105545,25.72001648,59.77435303,13.40854073,34.75391006,4.034870148,8.292608261,23.01637268,5.302725792,13.94038773,2.363841772,7.602552891,0.484182775,0.755973399,3.448534727,1.042806864,1.074682236,0.297022283,0.737294197
0.05,4.465754032,3.836336136,1.910206437,13.10204124,8.466472626,10.8820219,35.04342651,16.9597187,56.22449875,24.44552231,37.86795044,67.19879913,28.90964317,73.30612946,28.5416832,68.97956848,23.04201698,39.25102234,70.17684174,25.05918694,57.97587585,13.07497406,33.41054153,3.942826986,8.141386986,22.90984154,5.285011292,14.08854198,2.400325775,8.105391502,0.495723635,0.774625182,3.790121555,1.112695217,1.136180043,0.315324873,0.786106229
0.1,4.240759373,3.641608953,1.819397926,12.53000164,8.09254837,10.50091648,33.97676086,16.58118439,54.71928406,23.78672409,37.07315826,66.87722015,28.66874886,73.08436584,28.325243,68.46334839,22.71912956,38.69747925,68.84361267,24.60577011,56.73225403,12.89402294,32.47724915,3.897973299,8.082084656,23.14891052,5.351214886,14.45870209,2.474915504,8.729397774,0.516999066,0.810467482,4.209323406,1.202421188,1.213939309,0.339807123,0.845398843
0.15,3.99854517,3.432470322,1.721228719,11.92669201,7.697888374,10.10886002,32.88568878,16.20597839,53.14029694,23.10144806,36.25775909,66.68862152,28.47303581,73.16637421,28.20612526,68.26250458,22.48820686,38.3521347,67.92266083,24.25421715,55.88828278,12.8038044,31.89183617,3.891707659,8.080007553,23.49835777,5.445697308,14.82852364,2.550763845,9.260187149,0.540744483,0.84887439,4.608391285,1.29621315,1.284179568,0.361352801,0.909701407
0.2,3.755108595,3.2225914,1.622754097,11.33291054,7.309458256,9.733448029,31.84419823,15.85046101,51.58183289,22.42483521,35.46809387,66.60783386,28.34360504,73.6049881,28.23070335,68.43041229,22.39208412,38.28300476,67.59267426,24.05331802,55.59025192,12.81430626,31.72110367,3.928550005,8.139705658,23.95406723,5.575952053,15.21639538,2.632337332,9.615005493,0.561785579,0.886742175,4.976202965,1.396298051,1.357795119,0.383407503,0.99123162
0.25,3.512097359,3.012771606,1.524889231,10.74612331,6.92604208,9.363113403,30.7982254,15.47388458,49.92998505,21.70157051,34.62238312,66.434021,28.20542145,74.23661804,28.35820961,68.83034515,22.38615036,38.37205505,67.68883514,23.93167114,55.58645248,12.90379524,31.86923218,4.00345993,8.258527756,24.39273834,5.711878777,15.5140667,2.70181036,9.680583954,0.576332152,0.913424671,5.252922535,1.479138732,1.423055768,0.401278287,1.075428247
0.3,3.288139105,2.820137501,1.435695767,10.20676231,6.574303627,9.013781548,29.78563499,15.07962704,48.25205231,20.97776413,33.77623367,66.15483856,28.05426979,74.98661041,28.62007713,69.40627289,22.50142479,38.64374542,68.43978882,23.9666996,56.0298996,13.10026741,32.42347336,4.128756046,8.475805283,24.96969604,5.889792919,15.82311058,2.767168283,9.549848557,0.587503076,0.934767246,5.473616123,1.545552969,1.476353884,0.41534552,1.150158644
0.35,3.044476748,2.609991074,1.3377285,9.604802132,6.184000969,8.596461296,28.51571274,14.5305624,46.04101181,20.0223484,32.58950043,65.43948364,27.76519585,75.68412018,28.98487091,70.07304382,22.71344185,39.12098312,70.38654327,24.26844025,57.10642624,13.50478554,33.57035828,4.343001842,8.881454468,25.79785728,6.143619537,16.29775429,2.847813129,9.334990501,0.595141709,0.952472985,5.610146046,1.59270227,1.51650393,0.426443696,1.209513307
0.4,2.80181098,2.401982069,1.240454078,8.990058899,5.790192127,8.134788513,26.99946594,13.83641815,43.40267181,18.86693954,31.03539085,63.87314606,27.11474419,75.41731262,29.03289986,70.21930695,22.84020042,39.39126205,72.86972809,24.74118042,58.49884796,13.9660244,34.90575027,4.574237823,9.340618134,26.82504654,6.434366703,17.00642395,2.951290131,9.351376534,0.602438807,0.970304668,5.677877903,1.623608232,1.545040369,0.433909684,1.253658056
0.45,2.559045553,2.193648577,1.141639948,8.35091114,5.388030529,7.613027096,25.1965332,13.00226212,40.36977005,17.51861,29.09521484,61.11434937,25.86951447,73.20381927,28.06316185,68.46669769,22.26676941,38.42486572,72.4048233,24.36883163,57.73346329,13.78398418,34.55277252,4.549560547,9.299854279,26.68255234,6.396034718,16.89146614,2.94264245,9.294436455,0.60146153,0.967973769,5.646272182,1.628214836,1.543571949,0.434521258,1.256294727
0.5,2.335399389,2.001734734,1.050482273,7.742744446,5.013458252,7.09424448,23.36756134,12.16205788,37.46158981,16.23641205,27.1331768,57.70324326,24.28630257,69.59618378,26.35479164,65.15914154,21.09899712,36.46960831,68.62387085,22.98690033,54.18666458,12.86216545,32.26597977,4.241410732,8.682523727,24.99085808,5.955937386,15.66617107,2.777763605,8.941720963,0.586315215,0.939762712,5.477071762,1.584774017,1.500757456,0.424227655,1.206697345
0.55,2.09169054,1.792690039,0.947951853,7.083627701,4.616341591,6.516414642,21.26002884,11.18651676,34.22610092,14.82053757,24.89401817,53.41542816,22.33302307,64.7798233,24.18514824,60.7253685,19.48192787,33.8353157,63.2669487,21.0589447,49.29723358,11.61520195,29.17465973,3.805533886,7.808681488,22.52364731,5.340810299,14.08283329,2.540686846,8.458161354,0.560168147,0.891947985,5.153511047,1.489577532,1.415761709,0.401338935,1.130101085
0.6,1.848327279,1.584302306,0.84316963,6.318179607,4.151956081,5.853889465,19.00536537,10.07701111,30.77267075,13.32361507,22.46308517,48.40315247,20.16000748,59.15893936,21.81208801,55.70910263,17.65266228,30.85861778,57.49990463,18.9834938,44.17908478,10.35296345,26.14821815,3.371141195,6.94196558,19.91858864,4.696902752,12.50039864,2.277099371,7.844370842,0.523340523,0.82803452,4.697581291,1.357340813,1.298601985,0.369386792,1.044408917
0.65,1.605993629,1.377331495,0.735934019,5.521997452,3.659435749,5.150788307,16.64321899,8.877875328,27.12669373,11.75585461,19.86073685,42.91012955,17.84863472,52.90532303,19.31901741,50.21908951,15.68906403,27.63049507,51.54193115,16.85272408,39.16739655,9.142813683,23.33488464,2.955661058,6.114841938,17.48308945,4.108654976,11.07837868,2.025339603,7.186775684,0.481457949,0.761827052,4.205231667,1.222638369,1.176751852,0.336114049,0.967626035
0.7,1.382287621,1.185689807,0.635161877,4.766046524,3.183581352,4.468858242,14.38461018,7.707999229,23.59960938,10.23900318,17.31324196,37.5006485,15.60848331,46.63705444,16.93400002,44.74480438,13.78147411,24.43301392,45.78295517,14.82373524,34.61002731,8.058122635,20.93207932,2.603294611,5.409283161,15.43415928,3.619310141,9.902692795,1.801717639,6.532192707,0.438227803,0.69369334,3.706202745,1.082460999,1.052339673,0.301550061,0.89485234
0.75,1.13899076,0.978207111,0.52560395,3.933077335,2.641635895,3.696204424,11.85935783,6.379240036,19.60728455,8.519528389,14.41982746,31.32307243,13.05321503,39.30168915,14.24284267,38.27634811,11.60474873,20.73326111,39.21974564,12.56392956,29.71319199,6.885036945,18.31264496,2.231300831,4.669434071,13.36839581,3.127942562,8.702167511,1.572102308,5.845815182,0.388947636,0.614846766,3.187604427,0.931324422,0.915193617,0.26396662,0.790393353
0.8,0.896384716,0.771438897,0.416020542,3.097912788,2.089381218,2.906004667,9.292276382,5.011778355,15.49246883,6.742547512,11.41658974,24.89314079,10.40047932,31.5089035,11.42900753,31.08537865,9.295625687,16.72307587,32.00032043,10.14917755,24.45027733,5.625422478,15.36740208,1.832238317,3.866759062,11.25042057,2.613710165,7.381741047,1.327198267,5.059323311,0.332677305,0.527661979,2.696689367,0.779683232,0.777885556,0.226025075,0.675589621
0.85,0.653566122,0.565537453,0.306665689,2.260824203,1.530867577,2.105727911,6.698964596,3.617443562,11.30609226,4.935685158,8.332913399,18.19213676,7.637833595,23.22482109,8.467321396,23.20734024,6.89248085,12.47099495,24.1774807,7.618190289,18.67632103,4.252738953,11.91065407,1.391152263,2.955789328,8.754501343,2.014926195,5.784608364,1.028537035,3.980741501,0.259032309,0.412696868,2.110419273,0.594887137,0.604067326,0.174795762,0.520424962
0.9,0.42972073,0.37703225,0.206215307,1.496470213,1.016650915,1.370299459,4.316117287,2.331656218,7.472192764,3.283988476,5.49005127,11.95133495,5.043929577,15.30431843,5.654286861,15.52405453,4.63141489,8.406668663,16.43889427,5.176127434,12.83043194,2.899668217,8.282907486,0.952702105,2.034253597,6.143458843,1.39576602,4.094799519,0.715004742,2.805541277,0.17848672,0.286141485,1.471217632,0.403398514,0.415394455,0.117675416,0.342725784
0.95,0.188941598,0.179997772,0.100927353,0.715988755,0.487825185,0.626412868,1.884949088,1.028424144,3.566951752,1.591663599,2.582493782,5.588962078,2.33178997,6.840099335,2.646607637,7.166108608,2.22862339,4.014109135,7.781247616,2.509238482,6.069807529,1.393390536,3.922993183,0.45307073,0.976207674,3.024362326,0.674662054,2.059201241,0.340968221,1.381597996,0.079543315,0.12852186,0.632927716,0.172171324,0.181587875,0.049777951,0.137468576
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
