abs_diff_of_means,data,conv1,relu1,pool1,norm1,conv2,relu2,pool2,norm2,conv3,relu3,conv4,relu4,conv5,relu5,pool5,fc6,relu6,fc7,relu7,fc8
0.5,21.84295654,37.56106186,19.06537247,41.61163712,11.80698204,21.87219238,5.454627037,14.16088867,10.70566463,22.67837334,6.433982849,13.8907795,4.214538097,11.67141247,1.5777812,2.62924695,8.381466866,2.082324266,5.915979862,0.231286734,0.864350975
0.55,19.59223557,33.68658829,17.16519165,38.06314468,11.01297665,21.02897072,5.271606922,13.83244419,10.43441677,22.46931839,6.292271137,13.64764786,4.178839684,11.53720474,1.565304875,2.620419979,8.183280945,2.073607206,5.724089146,0.232142478,0.873361707
0.6,17.34183311,29.81328201,15.24601936,34.5721283,10.15222645,19.99489594,5.026638031,13.32619953,10.05248737,21.86487961,6.06923914,13.27724934,4.104808807,11.38461304,1.550313711,2.612526894,8.019762039,2.05636549,5.520750523,0.238429338,0.92169416
0.65,15.08998203,25.93845558,13.30044079,30.94507408,9.162181854,18.5238018,4.65585804,12.47886848,9.441329956,20.6380043,5.724057198,12.69012833,3.966773987,11.16613293,1.53226161,2.588756561,7.963218689,2.042647362,5.319080353,0.249263033,1.00820756
0.7,13.01221275,22.36944771,11.50245476,27.37147141,8.10127449,16.65278244,4.183634758,11.30612087,8.605199814,18.83150673,5.265696049,11.83431244,3.740517378,10.6772213,1.488850117,2.526564837,7.859081268,2.004950762,5.066263199,0.255965531,1.082862258
0.75,10.7643528,18.50791931,9.537077904,23.237854,6.818826675,14.13216686,3.544089079,9.662122726,7.41518116,16.14598465,4.594105244,10.50150681,3.359860897,9.717605591,1.389662027,2.377724409,7.535190582,1.898671508,4.647288799,0.254250139,1.125667214
0.8,8.517579079,14.65199757,7.566637516,18.7984848,5.435991764,11.29838085,2.82713604,7.776807308,6.01472044,12.94071388,3.77484417,8.781098366,2.843354702,8.326987267,1.223423123,2.129703283,6.819254398,1.697663069,4.007383347,0.237218887,1.090539336
0.85,6.275540829,10.81508636,5.598674297,14.13429737,4.009455681,8.329961777,2.078527451,5.775038242,4.490961552,9.512649536,2.858028889,6.76461792,2.200288057,6.513915062,0.975258827,1.726776242,5.502819061,1.354433894,3.051737547,0.196614429,0.923949599
0.9,4.254924297,7.266344547,3.764517546,9.621666908,2.671055317,5.548283577,1.386333823,3.900455952,3.043725252,6.32828331,1.958816171,4.680895805,1.522316813,4.597338676,0.680211782,1.219356775,3.850095272,0.929450214,2.008303165,0.136885643,0.63790977
0.95,2.016954899,3.627020121,1.875184178,4.812321663,1.328507662,2.634346008,0.655235946,1.840022922,1.44423449,2.872784853,0.907828748,2.170109987,0.69981432,2.096927881,0.302852064,0.548688054,1.707228422,0.399641633,0.772809386,0.058630787,0.257606834
1,0.11434985,0.727829576,0.369884729,1.00695765,0.347544223,0.73862642,0.169369653,0.498622566,0.396836579,0.853372395,0.256970793,0.566232502,0.171976581,0.471985996,0.060865991,0.114701115,0.236520767,0.060085133,0.087929197,0.007991401,0.034277566
