abs_diff_of_means,data,conv1_1,relu1_1,conv1_2,relu1_2,pool1,conv2_1,relu2_1,conv2_2,relu2_2,pool2,conv3_1,relu3_1,conv3_2,relu3_2,conv3_3,relu3_3,pool3,conv4_1,relu4_1,conv4_2,relu4_2,conv4_3,relu4_3,pool4,conv5_1,relu5_1,conv5_2,relu5_2,conv5_3,relu5_3,pool5,fc6,relu6,fc7,relu7,fc8
0,7.390917301,9.061971664,4.519110203,33.4709816,20.80286217,26.92756081,90.19843292,45.30800629,168.6468811,72.85069275,118.0896606,209.7862701,89.45713043,255.0660858,96.84947205,236.9359436,82.07807159,135.9819794,266.0709229,83.64811707,180.5906372,40.90800476,97.76881409,7.762462616,15.9837122,41.73892975,9.966780663,24.10421753,3.262347698,10.48047733,0.15554297,0.209204882,1.488497615,0.600623012,0.541328967,0.147840053,0.356125146
1,7.033874035,8.619174004,4.307162762,31.98748398,19.86962128,25.89880371,87.23691559,44.0679245,163.7448425,70.70029449,115.3233032,208.5516357,88.94405365,251.6684418,95.82642365,235.5322876,81.09580231,134.9139404,264.328125,83.37887573,181.636322,41.30077744,99.06947327,7.938334465,16.40283775,43.47505951,10.37115192,24.96392632,3.35163641,11.76150417,0.159887418,0.216741562,1.49447155,0.583861947,0.574159443,0.143092006,0.323424816
2,6.662693977,8.168409348,4.092567921,30.52104187,18.95298958,24.93524742,84.4409256,42.9060173,159.0702667,68.66449738,112.5973358,206.7929077,88.30768585,248.1946411,94.82997894,234.9441986,80.26906586,134.0402679,264.3710327,83.77976227,184.4063263,42.16848373,101.7712326,8.194695473,16.8891449,45.48228073,10.83114815,25.97014427,3.518182278,13.36057663,0.17822285,0.240265444,1.631960988,0.641825438,0.638681412,0.154377505,0.336017996
3,6.301917076,7.723097801,3.879492521,29.05150414,18.03092194,23.91807556,81.44824219,41.63301849,154.1825104,66.54547882,109.6047745,204.5530548,87.40289307,243.8256378,93.4026947,233.2499237,79.02027893,132.5883331,262.601532,83.76399231,186.0134735,42.59695053,102.8356018,8.339047432,17.20396233,46.9284935,11.12917042,26.6601162,3.614449024,14.92189789,0.189306647,0.252831697,1.729265928,0.680913925,0.674412847,0.16494067,0.348793924
4,5.936284065,7.277259827,3.666756868,27.5921154,17.11552811,22.95366859,78.74582672,40.53297043,149.673233,64.58444977,106.7941818,202.0050659,86.41885376,238.9623566,91.80550385,231.1273956,77.56426239,130.679245,260.1131287,83.29988098,186.308075,42.88909149,103.9244843,8.47708416,17.47940826,48.18532944,11.40623474,27.23696518,3.693246365,16.21619034,0.195749283,0.261979759,1.813083768,0.715330124,0.702553928,0.174985483,0.367462248
5,5.573401451,6.829036713,3.452737808,26.11872292,16.19430161,21.93938637,75.75788116,39.2652626,144.7403564,62.46644974,103.8270874,199.5968933,85.57985687,234.755661,90.4095459,229.4103088,76.20848846,129.1809235,257.9942322,83.18723297,187.6745453,43.32928085,105.1204529,8.668598175,17.95309258,50.29040909,11.90116882,28.5474472,3.845483541,17.99584007,0.208762407,0.277809978,1.980472565,0.781174481,0.749279201,0.192583114,0.400082469
6,5.198853493,6.375482559,3.236234665,24.6335907,15.26267624,20.94745064,72.86201477,38.03951263,139.8921356,60.3674469,101.0744781,197.7027588,85.02279663,231.3204956,89.45498657,228.7855225,75.19952393,128.0085449,256.7698059,83.18744659,189.6637421,43.90188599,107.0611115,8.844126701,18.33663368,51.65247345,12.13745594,28.95980835,3.899078369,19.14451027,0.219442099,0.290573835,2.132903099,0.83786118,0.830123663,0.204815939,0.42284885
7,4.837525368,5.92862606,3.023292065,23.14894104,14.33269024,19.92718315,69.92987823,36.81819916,135.0815277,58.26071167,98.50862122,196.9056854,84.84667206,229.1914825,88.96646881,228.8665161,74.69869232,127.6729507,257.0193787,83.52507019,193.5231323,44.94052887,110.2356033,9.205862045,19.04584694,55.01337433,12.87721634,30.63116264,4.109684944,21.38310623,0.248932034,0.334620804,2.480308056,0.966643691,1.034847379,0.235530227,0.480632812
